engagement_id,player_id,week_start_date,total_play_hours,total_sessions,favorite_genre,multiplayer_hours,store_visits,ps_plus_tier,engagement_band
ENG-007819,PLAYER782,2024-06-03,14.01,15,Action-RPG,4.85,9,Extra,MEDIUM
ENG-007820,PLAYER782,2024-06-10,23.22,26,Fighting,8.15,4,Extra,HIGH
ENG-007821,PLAYER783,2024-04-08,8.51,10,Puzzle,5.32,0,Premium,LOW
ENG-007822,PLAYER783,2024-04-15,9.78,10,Indie,4.80,9,Premium,MEDIUM
ENG-007823,PLAYER783,2024-04-22,4.23,5,Puzzle,0.94,10,Premium,LOW
ENG-007824,PLAYER783,2024-04-29,11.69,10,Puzzle,8.21,5,Premium,MEDIUM
ENG-007825,PLAYER783,2024-05-06,6.24,5,Fighting,3.32,0,Premium,LOW
ENG-007826,PLAYER783,2024-05-13,9.68,9,Indie,4.57,5,Premium,MEDIUM
ENG-007827,PLAYER783,2024-05-20,3.86,2,Puzzle,2.47,2,Premium,LOW
ENG-007828,PLAYER783,2024-05-27,7.78,9,Sports,2.44,11,Premium,LOW
ENG-007829,PLAYER783,2024-06-03,11.81,9,Puzzle,3.06,12,Premium,MEDIUM
ENG-007830,PLAYER783,2024-06-10,9.33,9,Indie,3.73,8,Premium,MEDIUM
ENG-007831,PLAYER784,2024-04-08,6.28,7,Racing,2.83,3,Essential,LOW
ENG-007832,PLAYER784,2024-04-15,4.62,3,Fighting,3.68,3,Essential,LOW
ENG-007833,PLAYER784,2024-04-22,7.13,5,Puzzle,3.46,8,Essential,LOW
ENG-007834,PLAYER784,2024-04-29,3.59,3,Fighting,2.39,5,Essential,LOW
ENG-007835,PLAYER784,2024-05-06,5.52,5,Action-Adventure,3.73,7,Essential,LOW
ENG-007836,PLAYER784,2024-05-13,7.00,8,Puzzle,2.86,10,Essential,LOW
ENG-007837,PLAYER784,2024-05-20,9.92,9,Action-RPG,4.73,11,Essential,MEDIUM
ENG-007838,PLAYER784,2024-05-27,9.56,10,Fighting,4.50,5,Essential,MEDIUM
ENG-007839,PLAYER784,2024-06-03,4.97,3,Racing,1.59,12,Essential,LOW
ENG-007840,PLAYER784,2024-06-10,11.89,10,Racing,7.02,8,Essential,MEDIUM
ENG-007841,PLAYER785,2024-04-08,8.33,10,Fighting,6.04,5,Extra,LOW
ENG-007842,PLAYER785,2024-04-15,7.58,4,Fighting,5.65,5,Extra,LOW
ENG-007843,PLAYER785,2024-04-22,5.60,3,Puzzle,4.43,4,Extra,LOW
ENG-007844,PLAYER785,2024-04-29,4.96,5,Action-RPG,3.89,1,Extra,LOW
ENG-007845,PLAYER785,2024-05-06,9.11,6,Action-RPG,1.99,8,Extra,MEDIUM
ENG-007846,PLAYER785,2024-05-13,5.38,4,Sports,2.60,5,Extra,LOW
ENG-007847,PLAYER785,2024-05-20,7.95,5,Action-Adventure,6.02,8,Extra,LOW
ENG-007848,PLAYER785,2024-05-27,8.36,9,FPS,4.67,10,Extra,LOW
ENG-007849,PLAYER785,2024-06-03,5.66,7,Sports,3.39,12,Extra,LOW
ENG-007850,PLAYER785,2024-06-10,8.89,9,Puzzle,3.28,3,Extra,LOW
ENG-007851,PLAYER786,2024-04-08,15.86,14,Fighting,4.52,8,Essential,MEDIUM
ENG-007852,PLAYER786,2024-04-15,10.99,8,Sports,3.19,8,Essential,MEDIUM
ENG-007853,PLAYER786,2024-04-22,17.06,19,Fighting,8.36,12,Essential,MEDIUM
ENG-007854,PLAYER786,2024-04-29,23.16,14,Sports,14.21,11,Essential,HIGH
ENG-007855,PLAYER786,2024-05-06,10.10,9,Action-Adventure,5.12,12,Essential,MEDIUM
ENG-007856,PLAYER786,2024-05-13,11.73,7,Action-RPG,7.39,4,Essential,MEDIUM
ENG-007857,PLAYER786,2024-05-20,18.95,20,Puzzle,8.80,6,Essential,HIGH
ENG-007858,PLAYER786,2024-05-27,19.86,13,Racing,14.01,0,Essential,HIGH
ENG-007859,PLAYER786,2024-06-03,8.52,8,Action-RPG,3.45,7,Essential,LOW
ENG-007860,PLAYER786,2024-06-10,18.25,12,Racing,3.89,1,Essential,HIGH
ENG-007861,PLAYER787,2024-04-08,4.91,6,Racing,3.20,3,Extra,LOW
ENG-007862,PLAYER787,2024-04-15,4.53,3,Indie,3.46,6,Extra,LOW
ENG-007863,PLAYER787,2024-04-22,11.92,12,Sports,7.04,5,Extra,MEDIUM
ENG-007864,PLAYER787,2024-04-29,3.21,2,FPS,2.40,4,Extra,LOW
ENG-007865,PLAYER787,2024-05-06,5.74,5,Indie,2.99,3,Extra,LOW
ENG-007866,PLAYER787,2024-05-13,10.37,12,Racing,3.92,4,Extra,MEDIUM
ENG-007867,PLAYER787,2024-05-20,7.53,6,Action-Adventure,1.58,9,Extra,LOW
ENG-007868,PLAYER787,2024-05-27,10.40,8,Indie,8.13,10,Extra,MEDIUM
ENG-007869,PLAYER787,2024-06-03,5.26,3,FPS,2.14,6,Extra,LOW
ENG-007870,PLAYER787,2024-06-10,6.92,7,FPS,3.81,2,Extra,LOW
ENG-007871,PLAYER788,2024-04-08,11.98,9,Action-RPG,5.48,5,Essential,MEDIUM
ENG-007872,PLAYER788,2024-04-15,11.42,14,Action-Adventure,3.17,7,Essential,MEDIUM
ENG-007873,PLAYER788,2024-04-22,11.32,11,Sports,8.14,5,Essential,MEDIUM
ENG-007874,PLAYER788,2024-04-29,10.54,7,Action-Adventure,2.85,2,Essential,MEDIUM
ENG-007875,PLAYER788,2024-05-06,5.90,5,Indie,3.10,10,Essential,LOW
ENG-007876,PLAYER788,2024-05-13,11.15,7,Puzzle,8.68,12,Essential,MEDIUM
ENG-007877,PLAYER788,2024-05-20,7.59,7,Action-RPG,5.75,1,Essential,LOW
ENG-007878,PLAYER788,2024-05-27,5.00,4,Indie,3.73,4,Essential,LOW
ENG-007879,PLAYER788,2024-06-03,5.93,5,Sports,4.15,4,Essential,LOW
ENG-007880,PLAYER788,2024-06-10,6.30,7,Action-Adventure,3.41,5,Essential,LOW
ENG-007881,PLAYER789,2024-04-08,22.94,26,Action-Adventure,13.15,11,Essential,HIGH
ENG-007882,PLAYER789,2024-04-15,12.44,12,Indie,5.60,2,Essential,MEDIUM
ENG-007883,PLAYER789,2024-04-22,12.24,11,Puzzle,3.29,10,Essential,MEDIUM
ENG-007884,PLAYER789,2024-04-29,22.33,24,Puzzle,15.96,9,Essential,HIGH
ENG-007885,PLAYER789,2024-05-06,13.73,15,Action-Adventure,8.13,9,Essential,MEDIUM
ENG-007886,PLAYER789,2024-05-13,13.94,15,Sports,10.74,11,Essential,MEDIUM
ENG-007887,PLAYER789,2024-05-20,22.50,15,Action-Adventure,7.34,11,Essential,HIGH
ENG-007888,PLAYER789,2024-05-27,16.86,11,Puzzle,11.09,2,Essential,MEDIUM
ENG-007889,PLAYER789,2024-06-03,23.90,27,Fighting,11.08,9,Essential,HIGH
ENG-007890,PLAYER789,2024-06-10,22.48,19,Action-Adventure,15.99,11,Essential,HIGH
ENG-007891,PLAYER790,2024-04-08,16.80,17,FPS,4.39,11,Extra,MEDIUM
ENG-007892,PLAYER790,2024-04-15,11.09,10,Racing,5.65,7,Extra,MEDIUM
ENG-007893,PLAYER790,2024-04-22,10.78,10,FPS,4.70,5,Extra,MEDIUM
ENG-007894,PLAYER790,2024-04-29,19.38,23,Racing,6.58,11,Extra,HIGH
ENG-007895,PLAYER790,2024-05-06,11.75,8,Fighting,7.91,4,Extra,MEDIUM
ENG-007896,PLAYER790,2024-05-13,13.02,15,Racing,7.62,2,Extra,MEDIUM
ENG-007897,PLAYER790,2024-05-20,15.28,14,Racing,3.27,0,Extra,MEDIUM
ENG-007898,PLAYER790,2024-05-27,17.77,18,Action-RPG,9.35,7,Extra,MEDIUM
ENG-007899,PLAYER790,2024-06-03,23.46,14,Sports,14.09,9,Extra,HIGH
ENG-007900,PLAYER790,2024-06-10,21.41,17,Indie,11.36,4,Extra,HIGH
ENG-007901,PLAYER791,2024-04-08,7.13,9,Puzzle,1.60,12,Essential,LOW
ENG-007902,PLAYER791,2024-04-15,8.61,8,Fighting,3.15,6,Essential,LOW
ENG-007903,PLAYER791,2024-04-22,8.81,10,Action-Adventure,5.56,12,Essential,LOW
ENG-007904,PLAYER791,2024-04-29,10.20,9,Racing,5.97,8,Essential,MEDIUM
ENG-007905,PLAYER791,2024-05-06,6.30,6,Puzzle,4.40,8,Essential,LOW
ENG-007906,PLAYER791,2024-05-13,8.40,9,Racing,2.71,3,Essential,LOW
ENG-007907,PLAYER791,2024-05-20,8.92,10,Sports,3.74,0,Essential,LOW
ENG-007908,PLAYER791,2024-05-27,9.82,11,Puzzle,6.44,7,Essential,MEDIUM
ENG-007909,PLAYER791,2024-06-03,5.22,5,FPS,2.95,1,Essential,LOW
ENG-007910,PLAYER791,2024-06-10,3.41,4,Sports,2.39,3,Essential,LOW
ENG-007911,PLAYER792,2024-04-08,3.06,2,Fighting,1.97,3,Premium,LOW
ENG-007912,PLAYER792,2024-04-15,11.08,13,Action-Adventure,4.76,1,Premium,MEDIUM
ENG-007913,PLAYER792,2024-04-22,4.57,5,Racing,2.91,3,Premium,LOW
ENG-007914,PLAYER792,2024-04-29,6.36,7,FPS,3.77,0,Premium,LOW
ENG-007915,PLAYER792,2024-05-06,5.73,6,FPS,3.50,6,Premium,LOW
ENG-007916,PLAYER792,2024-05-13,3.19,2,Racing,1.84,1,Premium,LOW
ENG-007917,PLAYER792,2024-05-20,9.19,7,FPS,6.97,0,Premium,MEDIUM
ENG-007918,PLAYER792,2024-05-27,8.93,9,Sports,2.13,8,Premium,LOW
ENG-007919,PLAYER792,2024-06-03,3.81,2,FPS,2.50,10,Premium,LOW
ENG-007920,PLAYER792,2024-06-10,11.99,14,Action-Adventure,3.43,2,Premium,MEDIUM
ENG-007921,PLAYER793,2024-04-08,8.96,11,Action-Adventure,3.21,8,Premium,LOW
ENG-007922,PLAYER793,2024-04-15,11.72,13,Action-RPG,6.80,11,Premium,MEDIUM
ENG-007923,PLAYER793,2024-04-22,4.46,3,Sports,1.41,10,Premium,LOW
ENG-007924,PLAYER793,2024-04-29,5.81,4,FPS,3.10,6,Premium,LOW
ENG-007925,PLAYER793,2024-05-06,7.38,7,Puzzle,5.88,2,Premium,LOW
ENG-007926,PLAYER793,2024-05-13,10.10,8,Racing,5.60,10,Premium,MEDIUM
ENG-007927,PLAYER793,2024-05-20,9.01,6,Racing,3.83,10,Premium,MEDIUM
ENG-007928,PLAYER793,2024-05-27,11.03,8,FPS,8.23,9,Premium,MEDIUM
ENG-007929,PLAYER793,2024-06-03,4.71,5,Action-RPG,2.64,4,Premium,LOW
ENG-007930,PLAYER793,2024-06-10,7.11,6,Fighting,3.94,11,Premium,LOW
ENG-007931,PLAYER794,2024-04-08,7.20,8,Sports,3.13,8,Premium,LOW
ENG-007932,PLAYER794,2024-04-15,10.30,8,Racing,8.12,3,Premium,MEDIUM
ENG-007933,PLAYER794,2024-04-22,4.06,2,FPS,2.02,5,Premium,LOW
ENG-007934,PLAYER794,2024-04-29,7.43,8,Action-Adventure,1.99,10,Premium,LOW
ENG-007935,PLAYER794,2024-05-06,7.82,8,FPS,5.94,2,Premium,LOW
ENG-007936,PLAYER794,2024-05-13,5.58,6,Action-Adventure,1.84,5,Premium,LOW
ENG-007937,PLAYER794,2024-05-20,11.64,12,Action-RPG,8.57,0,Premium,MEDIUM
ENG-007938,PLAYER794,2024-05-27,10.19,9,Fighting,5.31,7,Premium,MEDIUM
ENG-007939,PLAYER794,2024-06-03,5.67,3,Racing,3.32,12,Premium,LOW
ENG-007940,PLAYER794,2024-06-10,6.43,7,Action-RPG,1.58,0,Premium,LOW
ENG-007941,PLAYER795,2024-04-08,7.54,8,Action-RPG,4.66,7,Essential,LOW
ENG-007942,PLAYER795,2024-04-15,8.29,7,Sports,3.32,9,Essential,LOW
ENG-007943,PLAYER795,2024-04-22,7.07,5,FPS,5.37,11,Essential,LOW
ENG-007944,PLAYER795,2024-04-29,9.35,8,Indie,4.09,2,Essential,MEDIUM
ENG-007945,PLAYER795,2024-05-06,9.63,11,Fighting,3.74,8,Essential,MEDIUM
ENG-007946,PLAYER795,2024-05-13,5.57,3,Racing,1.75,0,Essential,LOW
ENG-007947,PLAYER795,2024-05-20,6.16,6,Action-Adventure,1.72,7,Essential,LOW
ENG-007948,PLAYER795,2024-05-27,4.50,4,FPS,2.05,11,Essential,LOW
ENG-007949,PLAYER795,2024-06-03,4.15,5,FPS,2.05,12,Essential,LOW
ENG-007950,PLAYER795,2024-06-10,9.07,8,Action-Adventure,4.36,2,Essential,MEDIUM
ENG-007951,PLAYER796,2024-04-08,7.77,4,Racing,1.60,2,Essential,LOW
ENG-007952,PLAYER796,2024-04-15,3.14,3,Racing,0.98,1,Essential,LOW
ENG-007953,PLAYER796,2024-04-22,4.85,4,FPS,3.85,4,Essential,LOW
ENG-007954,PLAYER796,2024-04-29,7.73,4,Indie,4.06,5,Essential,LOW
ENG-007955,PLAYER796,2024-05-06,7.04,9,Racing,3.59,6,Essential,LOW
ENG-007956,PLAYER796,2024-05-13,9.00,6,FPS,3.27,1,Essential,LOW
ENG-007957,PLAYER796,2024-05-20,3.64,3,FPS,2.80,5,Essential,LOW
ENG-007958,PLAYER796,2024-05-27,8.47,9,Action-Adventure,4.29,4,Essential,LOW
ENG-007959,PLAYER796,2024-06-03,6.98,4,Fighting,4.12,7,Essential,LOW
ENG-007960,PLAYER796,2024-06-10,4.89,4,Indie,2.83,5,Essential,LOW
ENG-007961,PLAYER797,2024-04-08,6.35,4,Action-Adventure,2.52,1,Premium,LOW
ENG-007962,PLAYER797,2024-04-15,5.26,5,Indie,4.14,2,Premium,LOW
ENG-007963,PLAYER797,2024-04-22,8.94,6,Action-Adventure,3.61,2,Premium,LOW
ENG-007964,PLAYER797,2024-04-29,3.41,3,FPS,2.31,8,Premium,LOW
ENG-007965,PLAYER797,2024-05-06,4.45,5,Racing,3.15,5,Premium,LOW
ENG-007966,PLAYER797,2024-05-13,8.25,8,Sports,1.78,6,Premium,LOW
ENG-007967,PLAYER797,2024-05-20,4.99,3,FPS,2.77,2,Premium,LOW
ENG-007968,PLAYER797,2024-05-27,8.29,5,Fighting,6.11,6,Premium,LOW
ENG-007969,PLAYER797,2024-06-03,8.80,7,Racing,6.36,12,Premium,LOW
ENG-007970,PLAYER797,2024-06-10,2.33,2,Fighting,0.57,1,Premium,LOW
ENG-007971,PLAYER798,2024-04-08,9.54,6,Indie,6.62,7,Premium,MEDIUM
ENG-007972,PLAYER798,2024-04-15,5.93,7,Action-RPG,3.56,4,Premium,LOW
ENG-007973,PLAYER798,2024-04-22,11.32,8,Indie,2.49,0,Premium,MEDIUM
ENG-007974,PLAYER798,2024-04-29,4.66,4,Indie,3.28,6,Premium,LOW
ENG-007975,PLAYER798,2024-05-06,5.84,4,Fighting,3.96,3,Premium,LOW
ENG-007976,PLAYER798,2024-05-13,4.05,3,Sports,1.15,3,Premium,LOW
ENG-007977,PLAYER798,2024-05-20,4.99,6,FPS,2.20,10,Premium,LOW
ENG-007978,PLAYER798,2024-05-27,11.98,13,FPS,5.40,10,Premium,MEDIUM
ENG-007979,PLAYER798,2024-06-03,4.70,4,Fighting,2.53,6,Premium,LOW
ENG-007980,PLAYER798,2024-06-10,3.53,3,Indie,2.63,6,Premium,LOW
ENG-007981,PLAYER799,2024-04-08,4.56,3,FPS,3.01,4,Extra,LOW
ENG-007982,PLAYER799,2024-04-15,8.72,7,Action-RPG,5.14,11,Extra,LOW
ENG-007983,PLAYER799,2024-04-22,4.05,3,Indie,1.38,11,Extra,LOW
ENG-007984,PLAYER799,2024-04-29,11.52,14,Indie,8.17,10,Extra,MEDIUM
ENG-007985,PLAYER799,2024-05-06,3.29,3,Racing,2.30,2,Extra,LOW
ENG-007986,PLAYER799,2024-05-13,5.37,5,Action-RPG,1.27,12,Extra,LOW
ENG-007987,PLAYER799,2024-05-20,8.82,5,Sports,4.93,3,Extra,LOW
ENG-007988,PLAYER799,2024-05-27,10.55,8,FPS,5.03,4,Extra,MEDIUM
ENG-007989,PLAYER799,2024-06-03,8.63,6,Indie,5.88,10,Extra,LOW
ENG-007990,PLAYER799,2024-06-10,6.70,7,Racing,3.92,0,Extra,LOW
ENG-007991,PLAYER800,2024-04-08,8.03,7,Action-Adventure,4.22,7,Essential,LOW
ENG-007992,PLAYER800,2024-04-15,8.53,8,Action-RPG,3.62,2,Essential,LOW
ENG-007993,PLAYER800,2024-04-22,5.17,4,Puzzle,2.67,2,Essential,LOW
ENG-007994,PLAYER800,2024-04-29,11.12,7,Action-RPG,4.35,8,Essential,MEDIUM
ENG-007995,PLAYER800,2024-05-06,11.05,14,Racing,2.79,12,Essential,MEDIUM
ENG-007996,PLAYER800,2024-05-13,10.32,7,Action-Adventure,2.33,7,Essential,MEDIUM
ENG-007997,PLAYER800,2024-05-20,11.91,13,Action-RPG,4.03,8,Essential,MEDIUM
ENG-007998,PLAYER800,2024-05-27,8.98,10,Indie,5.50,10,Essential,LOW
ENG-007999,PLAYER800,2024-06-03,9.62,7,Action-Adventure,2.46,0,Essential,MEDIUM
ENG-008000,PLAYER800,2024-06-10,4.60,3,Action-Adventure,2.33,9,Essential,LOW
ENG-008001,PLAYER801,2024-04-08,19.56,13,Action-Adventure,5.96,12,Essential,HIGH
ENG-008002,PLAYER801,2024-04-15,22.17,17,Action-RPG,12.38,3,Essential,HIGH
ENG-008003,PLAYER801,2024-04-22,10.89,12,Puzzle,8.07,4,Essential,MEDIUM
ENG-008004,PLAYER801,2024-04-29,8.41,9,Indie,4.22,9,Essential,LOW
ENG-008005,PLAYER801,2024-05-06,13.64,11,Fighting,10.16,2,Essential,MEDIUM
ENG-008006,PLAYER801,2024-05-13,14.24,11,Racing,4.01,5,Essential,MEDIUM
ENG-008007,PLAYER801,2024-05-20,13.81,13,Sports,6.11,1,Essential,MEDIUM
ENG-008008,PLAYER801,2024-05-27,18.69,23,FPS,5.21,1,Essential,HIGH
ENG-008009,PLAYER801,2024-06-03,14.05,13,Fighting,8.42,11,Essential,MEDIUM
ENG-008010,PLAYER801,2024-06-10,10.80,8,FPS,5.55,6,Essential,MEDIUM
ENG-008011,PLAYER802,2024-04-08,21.36,13,Indie,5.96,8,Essential,HIGH
ENG-008012,PLAYER802,2024-04-15,14.00,15,Sports,7.50,10,Essential,MEDIUM
ENG-008013,PLAYER802,2024-04-22,12.39,12,Fighting,7.67,7,Essential,MEDIUM
ENG-008014,PLAYER802,2024-04-29,17.11,12,FPS,3.72,9,Essential,MEDIUM
ENG-008015,PLAYER802,2024-05-06,19.93,14,Puzzle,5.80,5,Essential,HIGH
ENG-008016,PLAYER802,2024-05-13,10.96,11,Indie,7.85,0,Essential,MEDIUM
ENG-008017,PLAYER802,2024-05-20,23.04,18,Fighting,14.08,12,Essential,HIGH
ENG-008018,PLAYER802,2024-05-27,12.33,9,Sports,4.47,5,Essential,MEDIUM
ENG-008019,PLAYER802,2024-06-03,17.68,16,Fighting,12.12,7,Essential,MEDIUM
ENG-008020,PLAYER802,2024-06-10,13.93,9,Sports,2.82,0,Essential,MEDIUM
ENG-008021,PLAYER803,2024-04-08,3.53,3,Sports,2.81,1,Essential,LOW
ENG-008022,PLAYER803,2024-04-15,7.02,7,Action-Adventure,2.50,6,Essential,LOW
ENG-008023,PLAYER803,2024-04-22,4.62,4,Indie,1.28,3,Essential,LOW
ENG-008024,PLAYER803,2024-04-29,7.99,10,Action-RPG,6.15,1,Essential,LOW
ENG-008025,PLAYER803,2024-05-06,6.41,5,Racing,2.08,9,Essential,LOW
ENG-008026,PLAYER803,2024-05-13,9.01,8,Sports,6.61,3,Essential,MEDIUM
ENG-008027,PLAYER803,2024-05-20,10.57,10,Fighting,8.24,7,Essential,MEDIUM
ENG-008028,PLAYER803,2024-05-27,8.72,5,Action-RPG,6.87,2,Essential,LOW
ENG-008029,PLAYER803,2024-06-03,5.99,4,Indie,4.12,12,Essential,LOW
ENG-008030,PLAYER803,2024-06-10,10.85,13,Puzzle,3.54,7,Essential,MEDIUM
ENG-008031,PLAYER804,2024-04-08,7.24,5,Indie,2.92,1,Premium,LOW
ENG-008032,PLAYER804,2024-04-15,6.28,7,Action-RPG,2.18,10,Premium,LOW
ENG-008033,PLAYER804,2024-04-22,11.89,8,Action-RPG,4.61,2,Premium,MEDIUM
ENG-008034,PLAYER804,2024-04-29,5.00,3,Indie,2.54,2,Premium,LOW
ENG-008035,PLAYER804,2024-05-06,3.83,3,Action-RPG,2.37,5,Premium,LOW
ENG-008036,PLAYER804,2024-05-13,5.19,3,Fighting,3.99,12,Premium,LOW
ENG-008037,PLAYER804,2024-05-20,3.20,3,FPS,2.55,11,Premium,LOW
ENG-008038,PLAYER804,2024-05-27,10.10,12,Racing,3.94,12,Premium,MEDIUM
ENG-008039,PLAYER804,2024-06-03,8.78,7,Action-RPG,5.87,9,Premium,LOW
ENG-008040,PLAYER804,2024-06-10,8.88,7,Puzzle,2.59,12,Premium,LOW
ENG-008041,PLAYER805,2024-04-08,9.13,11,Puzzle,3.20,4,Essential,MEDIUM
ENG-008042,PLAYER805,2024-04-15,3.30,2,Action-Adventure,1.24,9,Essential,LOW
ENG-008043,PLAYER805,2024-04-22,11.18,8,Fighting,4.79,9,Essential,MEDIUM
ENG-008044,PLAYER805,2024-04-29,5.24,5,Sports,1.12,4,Essential,LOW
ENG-008045,PLAYER805,2024-05-06,10.81,8,Racing,2.84,0,Essential,MEDIUM
ENG-008046,PLAYER805,2024-05-13,10.54,13,FPS,5.83,3,Essential,MEDIUM
ENG-008047,PLAYER805,2024-05-20,11.52,11,Fighting,9.18,1,Essential,MEDIUM
ENG-008048,PLAYER805,2024-05-27,10.83,12,Indie,8.04,8,Essential,MEDIUM
ENG-008049,PLAYER805,2024-06-03,7.08,7,FPS,3.36,0,Essential,LOW
ENG-008050,PLAYER805,2024-06-10,9.11,6,Racing,1.90,8,Essential,MEDIUM
ENG-008051,PLAYER806,2024-04-08,3.94,5,Sports,0.96,1,Extra,LOW
ENG-008052,PLAYER806,2024-04-15,7.89,8,Sports,2.45,12,Extra,LOW
ENG-008053,PLAYER806,2024-04-22,11.96,8,Fighting,3.38,3,Extra,MEDIUM
ENG-008054,PLAYER806,2024-04-29,7.97,4,Action-Adventure,3.99,7,Extra,LOW
ENG-008055,PLAYER806,2024-05-06,8.56,7,Puzzle,3.25,8,Extra,LOW
ENG-008056,PLAYER806,2024-05-13,5.93,5,Racing,2.72,9,Extra,LOW
ENG-008057,PLAYER806,2024-05-20,3.29,2,Indie,1.98,4,Extra,LOW
ENG-008058,PLAYER806,2024-05-27,4.73,5,Racing,2.25,8,Extra,LOW
ENG-008059,PLAYER806,2024-06-03,3.06,2,Puzzle,1.12,2,Extra,LOW
ENG-008060,PLAYER806,2024-06-10,7.73,6,Puzzle,4.52,1,Extra,LOW
ENG-008061,PLAYER807,2024-04-08,15.07,9,Action-Adventure,5.90,7,Premium,MEDIUM
ENG-008062,PLAYER807,2024-04-15,16.06,11,Puzzle,8.57,5,Premium,MEDIUM
ENG-008063,PLAYER807,2024-04-22,12.12,15,Indie,7.30,2,Premium,MEDIUM
ENG-008064,PLAYER807,2024-04-29,22.00,25,Racing,16.38,5,Premium,HIGH
ENG-008065,PLAYER807,2024-05-06,9.68,6,Action-Adventure,7.44,0,Premium,MEDIUM
ENG-008066,PLAYER807,2024-05-13,22.40,20,Action-Adventure,7.58,8,Premium,HIGH
ENG-008067,PLAYER807,2024-05-20,12.50,13,Fighting,3.92,4,Premium,MEDIUM
ENG-008068,PLAYER807,2024-05-27,9.40,6,Puzzle,6.98,7,Premium,MEDIUM
ENG-008069,PLAYER807,2024-06-03,20.59,19,Fighting,7.61,12,Premium,HIGH
ENG-008070,PLAYER807,2024-06-10,23.38,14,Fighting,7.95,0,Premium,HIGH
ENG-008071,PLAYER808,2024-04-08,14.95,12,FPS,4.63,10,Essential,MEDIUM
ENG-008072,PLAYER808,2024-04-15,15.06,14,Sports,3.57,5,Essential,MEDIUM
ENG-008073,PLAYER808,2024-04-22,23.54,26,Action-RPG,11.29,2,Essential,HIGH
ENG-008074,PLAYER808,2024-04-29,8.14,8,Racing,2.88,6,Essential,LOW
ENG-008075,PLAYER808,2024-05-06,12.81,16,Action-Adventure,9.19,1,Essential,MEDIUM
ENG-008076,PLAYER808,2024-05-13,14.33,18,Action-RPG,5.14,8,Essential,MEDIUM
ENG-008077,PLAYER808,2024-05-20,17.76,20,Indie,6.91,12,Essential,MEDIUM
ENG-008078,PLAYER808,2024-05-27,8.44,6,FPS,6.12,7,Essential,LOW
ENG-008079,PLAYER808,2024-06-03,23.10,15,Indie,9.81,1,Essential,HIGH
ENG-008080,PLAYER808,2024-06-10,19.16,22,Fighting,12.55,12,Essential,HIGH
ENG-008081,PLAYER809,2024-04-08,6.51,5,Racing,5.11,1,Premium,LOW
ENG-008082,PLAYER809,2024-04-15,6.66,8,Action-RPG,5.14,8,Premium,LOW
ENG-008083,PLAYER809,2024-04-22,5.88,4,Racing,4.49,6,Premium,LOW
ENG-008084,PLAYER809,2024-04-29,13.96,17,Sports,9.07,5,Premium,MEDIUM
ENG-008085,PLAYER809,2024-05-06,9.32,8,Fighting,5.86,11,Premium,MEDIUM
ENG-008086,PLAYER809,2024-05-13,6.24,6,Sports,3.81,9,Premium,LOW
ENG-008087,PLAYER809,2024-05-20,12.09,14,FPS,8.99,1,Premium,MEDIUM
ENG-008088,PLAYER809,2024-05-27,5.52,3,Fighting,2.96,5,Premium,LOW
ENG-008089,PLAYER809,2024-06-03,11.69,8,Indie,5.01,11,Premium,MEDIUM
ENG-008090,PLAYER809,2024-06-10,10.97,7,FPS,3.70,12,Premium,MEDIUM
ENG-008091,PLAYER810,2024-04-08,7.47,9,Indie,5.15,2,Premium,LOW
ENG-008092,PLAYER810,2024-04-15,7.10,8,Fighting,2.25,4,Premium,LOW
ENG-008093,PLAYER810,2024-04-22,3.91,2,Racing,1.85,9,Premium,LOW
ENG-008094,PLAYER810,2024-04-29,5.38,5,Sports,3.87,6,Premium,LOW
ENG-008095,PLAYER810,2024-05-06,3.79,3,Racing,2.21,12,Premium,LOW
ENG-008096,PLAYER810,2024-05-13,5.55,4,Racing,3.78,4,Premium,LOW
ENG-008097,PLAYER810,2024-05-20,11.69,9,Racing,9.16,5,Premium,MEDIUM
ENG-008098,PLAYER810,2024-05-27,10.84,13,Fighting,2.74,1,Premium,MEDIUM
ENG-008099,PLAYER810,2024-06-03,3.32,4,FPS,2.17,9,Premium,LOW
ENG-008100,PLAYER810,2024-06-10,11.02,8,Sports,2.51,5,Premium,MEDIUM
ENG-008101,PLAYER811,2024-04-08,6.94,8,Racing,3.22,6,Essential,LOW
ENG-008102,PLAYER811,2024-04-15,5.94,3,Puzzle,4.63,7,Essential,LOW
ENG-008103,PLAYER811,2024-04-22,7.88,9,Fighting,3.19,1,Essential,LOW
ENG-008104,PLAYER811,2024-04-29,8.18,8,Fighting,6.25,3,Essential,LOW
ENG-008105,PLAYER811,2024-05-06,6.15,4,Action-Adventure,1.94,12,Essential,LOW
ENG-008106,PLAYER811,2024-05-13,4.46,3,Racing,2.63,8,Essential,LOW
ENG-008107,PLAYER811,2024-05-20,8.73,9,Action-RPG,4.97,7,Essential,LOW
ENG-008108,PLAYER811,2024-05-27,11.01,13,Indie,3.79,9,Essential,MEDIUM
ENG-008109,PLAYER811,2024-06-03,4.63,4,Puzzle,2.76,12,Essential,LOW
ENG-008110,PLAYER811,2024-06-10,8.82,9,Action-RPG,6.36,0,Essential,LOW
ENG-008111,PLAYER812,2024-04-08,11.39,7,Fighting,8.51,8,Essential,MEDIUM
ENG-008112,PLAYER812,2024-04-15,4.41,3,Indie,3.12,7,Essential,LOW
