event_id,player_id,controller_id,controller_serial,event_date,primary_issue,issue_confidence,right_stick_drift_score,left_stick_drift_score,disconnect_frequency_score,battery_health_percent,session_hours_l30d,firmware_version,platform_version
TEL-008069,PLAYER911,CTRL-1045,ZCT1W-Q7263217,2024-05-15,NONE,LOW,0.09,0.00,0.05,96,96.0,3.02,1.06
TEL-008070,PLAYER741,CTRL-0846,ZCT1W-V5331630,2024-05-03,BATTERY_DEGRADATION,MEDIUM,0.33,0.24,0.08,55,88.4,3.02,1.06
TEL-008071,PLAYER557,CTRL-0631,ZCT1W-F8680087,2024-06-06,BATTERY_DEGRADATION,MEDIUM,0.15,0.03,0.11,90,25.6,3.02,1.06
TEL-008072,PLAYER094,CTRL-0102,ZCT1W-B6396217,2024-05-19,BATTERY_DEGRADATION,MEDIUM,0.20,0.12,0.12,93,109.8,3.02,1.06
TEL-008073,PLAYER171,CTRL-0192,ZCT1W-U9191626,2024-04-30,RIGHT_STICK_DRIFT,MEDIUM,0.69,0.49,0.06,88,67.2,3.02,1.06
TEL-008074,PLAYER291,CTRL-0327,ZCT1W-P2354222,2024-04-11,NONE,LOW,0.17,0.00,0.08,85,80.7,3.02,1.06
TEL-008075,PLAYER694,CTRL-0789,ZCT1W-D4184143,2024-06-02,NONE,LOW,0.05,0.00,0.11,79,119.5,3.02,1.06
TEL-008076,PLAYER555,CTRL-0629,ZCT1W-L5193310,2024-05-24,RIGHT_STICK_DRIFT,MEDIUM,0.65,0.51,0.12,75,65.5,3.02,1.06
TEL-008077,PLAYER378,CTRL-0426,ZCT1W-D4548039,2024-04-20,NONE,LOW,0.21,0.12,0.01,93,91.1,3.02,1.06
TEL-008078,PLAYER716,CTRL-0815,ZCT2E-E6759540,2024-05-21,NONE,LOW,0.10,0.00,0.09,85,16.6,3.02,1.06
TEL-008079,PLAYER160,CTRL-0180,ZCT1W-L7833134,2024-06-07,NONE,LOW,0.21,0.07,0.13,66,26.7,3.02,1.06
TEL-008080,PLAYER206,CTRL-0231,ZCT2E-L3859017,2024-04-15,DISCONNECT_FIRMWARE,MEDIUM,0.15,0.01,0.70,90,14.1,2.98,1.06
TEL-008081,PLAYER564,CTRL-0639,ZCT2E-B7096391,2024-04-23,NONE,LOW,0.10,0.05,0.10,88,41.8,3.02,1.06
TEL-008082,PLAYER338,CTRL-0381,ZCT1W-P2352134,2024-04-15,DISCONNECT_FIRMWARE,MEDIUM,0.29,0.20,0.68,68,59.7,2.98,1.06
TEL-008083,PLAYER243,CTRL-0273,ZCT1W-T6254198,2024-05-22,RIGHT_STICK_DRIFT,MEDIUM,0.84,0.70,0.05,94,73.4,3.02,1.06
TEL-008084,PLAYER105,CTRL-0116,ZCT2E-S7444974,2024-06-02,NONE,LOW,0.16,0.07,0.13,81,24.5,3.02,1.06
TEL-008085,PLAYER166,CTRL-0186,ZCT2E-B7503423,2024-05-09,NONE,LOW,0.10,0.00,0.04,91,118.1,3.02,1.06
TEL-008086,PLAYER165,CTRL-0185,ZCT2E-Q3201130,2024-04-23,RIGHT_STICK_DRIFT,HIGH,0.78,0.71,0.19,73,119.4,3.02,1.06
TEL-008087,PLAYER352,CTRL-0397,ZCT1W-G3300684,2024-05-07,RIGHT_STICK_DRIFT,HIGH,0.88,0.71,0.11,71,118.3,3.02,1.06
TEL-008088,PLAYER212,CTRL-0237,ZCT1W-W3567729,2024-04-22,BATTERY_DEGRADATION,MEDIUM,0.21,0.06,0.28,87,78.2,3.02,1.06
TEL-008089,PLAYER550,CTRL-0623,ZCT2E-L7093060,2024-04-17,BATTERY_DEGRADATION,MEDIUM,0.32,0.26,0.16,75,46.3,3.02,1.06
TEL-008090,PLAYER621,CTRL-0701,ZCT1W-S2471869,2024-06-10,NONE,LOW,0.10,0.00,0.05,78,49.8,3.02,1.06
TEL-008091,PLAYER204,CTRL-0228,ZCT2E-X5437558,2024-06-01,RIGHT_STICK_MODULE,MEDIUM,0.53,0.38,0.18,79,72.3,3.02,1.06
TEL-008092,PLAYER100,CTRL-0111,ZCT2E-M8524283,2024-05-12,NONE,LOW,0.10,0.00,0.14,93,18.9,3.02,1.06
TEL-008093,PLAYER231,CTRL-0258,ZCT2E-M2078208,2024-06-01,NONE,LOW,0.03,0.00,0.10,80,71.4,3.02,1.06
TEL-008094,PLAYER052,CTRL-0058,ZCT2E-R3140306,2024-05-20,NONE,LOW,0.08,0.00,0.05,68,79.2,3.02,1.06
TEL-008095,PLAYER236,CTRL-0265,ZCT1W-D5664879,2024-06-10,DISCONNECT_FIRMWARE,MEDIUM,0.19,0.12,0.67,91,103.7,2.98,1.06
TEL-008096,PLAYER820,CTRL-0938,ZCT1W-M2778577,2024-06-09,RIGHT_STICK_DRIFT,HIGH,0.85,0.73,0.12,70,51.5,3.02,1.06
TEL-008097,PLAYER018,CTRL-0019,ZCT2E-U1908038,2024-04-14,RIGHT_STICK_DRIFT,MEDIUM,0.90,0.71,0.06,77,39.7,3.02,1.06
TEL-008098,PLAYER418,CTRL-0473,ZCT1W-D5819613,2024-06-02,DISCONNECT_FIRMWARE,MEDIUM,0.18,0.07,0.59,68,117.3,3.01,1.06
TEL-008099,PLAYER268,CTRL-0302,ZCT2E-R4451163,2024-05-05,NONE,LOW,0.14,0.07,0.04,76,71.8,3.02,1.06
TEL-008100,PLAYER339,CTRL-0382,ZCT1W-J1700297,2024-04-27,DISCONNECT_FIRMWARE,MEDIUM,0.11,0.00,0.89,91,113.0,3.01,1.06
TEL-008101,PLAYER615,CTRL-0694,ZCT2E-M8479960,2024-04-18,NONE,LOW,0.21,0.15,0.06,88,45.5,3.02,1.06
TEL-008102,PLAYER868,CTRL-0992,ZCT1W-M4612279,2024-06-08,RIGHT_STICK_DRIFT,MEDIUM,0.88,0.82,0.06,82,20.5,3.02,1.06
TEL-008103,PLAYER901,CTRL-1034,ZCT2E-F8578703,2024-06-03,DISCONNECT_FIRMWARE,MEDIUM,0.05,0.00,0.68,66,13.5,3.01,1.06
TEL-008104,PLAYER943,CTRL-1081,ZCT1W-V5475083,2024-04-20,BATTERY_DEGRADATION,MEDIUM,0.13,0.06,0.30,51,52.7,3.02,1.06
TEL-008105,PLAYER712,CTRL-0810,ZCT2E-A1888704,2024-04-11,NONE,LOW,0.07,0.00,0.08,77,16.0,3.02,1.06
TEL-008106,PLAYER306,CTRL-0346,ZCT2E-R4087744,2024-05-29,RIGHT_STICK_DRIFT,MEDIUM,0.80,0.63,0.03,81,111.6,3.02,1.06
TEL-008107,PLAYER452,CTRL-0511,ZCT1W-E5868694,2024-05-14,NONE,LOW,0.19,0.07,0.12,77,8.2,3.02,1.06
TEL-008108,PLAYER207,CTRL-0232,ZCT2E-G7598776,2024-04-14,NONE,LOW,0.06,0.00,0.02,79,89.9,3.02,1.06
TEL-008109,PLAYER901,CTRL-1034,ZCT2E-F8578703,2024-04-15,DISCONNECT_FIRMWARE,MEDIUM,0.13,0.08,0.84,96,107.8,2.98,1.06
TEL-008110,PLAYER459,CTRL-0518,ZCT1W-G5606698,2024-04-29,NONE,LOW,0.07,0.00,0.10,70,27.8,3.02,1.06
TEL-008111,PLAYER382,CTRL-0431,ZCT2E-J4271952,2024-04-14,RIGHT_STICK_DRIFT,HIGH,0.88,0.75,0.18,66,44.2,3.02,1.06
TEL-008112,PLAYER088,CTRL-0096,ZCT1W-J4224201,2024-04-21,NONE,LOW,0.09,0.00,0.14,68,108.6,3.02,1.06
TEL-008113,PLAYER769,CTRL-0880,ZCT2E-E8889191,2024-06-09,RIGHT_STICK_DRIFT,MEDIUM,0.61,0.54,0.09,67,61.1,3.02,1.06
TEL-008114,PLAYER446,CTRL-0503,ZCT1W-B6392918,2024-05-19,DISCONNECT_FIRMWARE,MEDIUM,0.11,0.00,0.79,70,35.6,3.00,1.06
TEL-008115,PLAYER671,CTRL-0759,ZCT1W-J6227870,2024-05-04,NONE,LOW,0.21,0.10,0.08,73,18.7,3.02,1.06
TEL-008116,PLAYER978,CTRL-1126,ZCT2E-B9043979,2024-04-30,DISCONNECT_FIRMWARE,MEDIUM,0.17,0.07,0.82,68,95.5,2.98,1.06
TEL-008117,PLAYER606,CTRL-0685,ZCT2E-L4346251,2024-05-29,RIGHT_STICK_DRIFT,HIGH,0.64,0.54,0.13,89,45.9,3.02,1.06
TEL-008118,PLAYER789,CTRL-0902,ZCT1W-K5414310,2024-05-06,RIGHT_STICK_MODULE,MEDIUM,0.70,0.51,0.24,73,9.7,3.02,1.06
TEL-008119,PLAYER763,CTRL-0873,ZCT1W-M1351266,2024-04-23,NONE,LOW,0.21,0.02,0.14,69,28.2,3.02,1.06
TEL-008120,PLAYER237,CTRL-0266,ZCT2E-X8301537,2024-04-18,RIGHT_STICK_DRIFT,MEDIUM,0.62,0.51,0.08,78,71.5,3.02,1.06
TEL-008121,PLAYER233,CTRL-0260,ZCT2E-A2923507,2024-05-04,RIGHT_STICK_MODULE,MEDIUM,0.49,0.31,0.20,68,39.3,3.02,1.06
TEL-008122,PLAYER832,CTRL-0952,ZCT2E-E7103256,2024-05-18,NONE,LOW,0.07,0.00,0.01,89,14.3,3.02,1.06
TEL-008123,PLAYER644,CTRL-0728,ZCT1W-R1574162,2024-06-04,NONE,LOW,0.17,0.08,0.13,91,105.0,3.02,1.06
TEL-008124,PLAYER266,CTRL-0300,ZCT1W-B5465729,2024-06-03,NONE,LOW,0.19,0.04,0.06,85,71.9,3.02,1.06
TEL-008125,PLAYER913,CTRL-1048,ZCT2E-B9559668,2024-04-24,NONE,LOW,0.08,0.03,0.14,95,23.8,3.02,1.06
TEL-008126,PLAYER950,CTRL-1091,ZCT2E-L1347553,2024-05-06,NONE,LOW,0.05,0.00,0.03,84,37.8,3.02,1.06
TEL-008127,PLAYER073,CTRL-0080,ZCT1W-R1115938,2024-05-15,NONE,LOW,0.05,0.00,0.15,86,61.1,3.02,1.06
TEL-008128,PLAYER536,CTRL-0607,ZCT2E-J4115755,2024-04-25,NONE,LOW,0.11,0.00,0.11,95,30.7,3.02,1.06
TEL-008129,PLAYER647,CTRL-0731,ZCT1W-C8044465,2024-05-31,NONE,LOW,0.19,0.11,0.02,79,17.3,3.02,1.06
TEL-008130,PLAYER562,CTRL-0637,ZCT2E-C7997602,2024-04-09,NONE,LOW,0.16,0.05,0.06,86,22.4,3.02,1.06
TEL-008131,PLAYER839,CTRL-0960,ZCT1W-V8451420,2024-06-06,NONE,LOW,0.20,0.14,0.03,69,93.4,3.02,1.06
TEL-008132,PLAYER755,CTRL-0862,ZCT1W-L8363043,2024-05-06,NONE,LOW,0.21,0.03,0.05,68,106.3,3.02,1.06
TEL-008133,PLAYER713,CTRL-0811,ZCT1W-C2067513,2024-05-10,RIGHT_STICK_MODULE,MEDIUM,0.61,0.44,0.18,71,60.9,3.02,1.06
TEL-008134,PLAYER599,CTRL-0678,ZCT2E-F3649846,2024-04-27,NONE,LOW,0.22,0.09,0.08,73,78.4,3.02,1.06
TEL-008135,PLAYER693,CTRL-0788,ZCT2E-Q7064346,2024-05-13,NONE,LOW,0.13,0.00,0.04,86,59.7,3.02,1.06
TEL-008136,PLAYER576,CTRL-0652,ZCT2E-V3859007,2024-05-04,RIGHT_STICK_DRIFT,HIGH,0.87,0.79,0.06,68,117.0,3.02,1.06
TEL-008137,PLAYER503,CTRL-0570,ZCT2E-B2516637,2024-04-21,RIGHT_STICK_MODULE,MEDIUM,0.74,0.62,0.24,72,96.8,3.02,1.06
TEL-008138,PLAYER265,CTRL-0299,ZCT1W-W5176591,2024-04-23,NONE,LOW,0.17,0.10,0.04,82,54.9,3.02,1.06
TEL-008139,PLAYER404,CTRL-0457,ZCT1W-T4273782,2024-05-15,RIGHT_STICK_DRIFT,MEDIUM,0.83,0.69,0.08,80,70.9,3.02,1.06
TEL-008140,PLAYER149,CTRL-0168,ZCT2E-T5329433,2024-06-01,NONE,LOW,0.15,0.00,0.05,75,50.1,3.02,1.06
TEL-008141,PLAYER198,CTRL-0222,ZCT2E-V2664720,2024-05-20,NONE,LOW,0.12,0.03,0.11,68,58.9,3.02,1.06
TEL-008142,PLAYER768,CTRL-0879,ZCT2E-Q7848595,2024-04-23,NONE,LOW,0.16,0.02,0.12,71,38.8,3.02,1.06
TEL-008143,PLAYER976,CTRL-1121,ZCT2E-N5101891,2024-04-29,RIGHT_STICK_DRIFT,HIGH,0.62,0.42,0.10,96,35.9,3.02,1.06
TEL-008144,PLAYER590,CTRL-0668,ZCT2E-W4268180,2024-05-07,NONE,LOW,0.19,0.12,0.11,72,80.1,3.02,1.06
TEL-008145,PLAYER992,CTRL-1141,ZCT2E-S3610506,2024-05-31,NONE,LOW,0.21,0.07,0.08,93,32.5,3.02,1.06
TEL-008146,PLAYER594,CTRL-0672,ZCT2E-D4056477,2024-05-27,NONE,LOW,0.04,0.00,0.09,73,95.0,3.02,1.06
TEL-008147,PLAYER509,CTRL-0577,ZCT1W-L3240199,2024-06-10,RIGHT_STICK_DRIFT,MEDIUM,0.72,0.63,0.09,72,90.5,3.02,1.06
TEL-008148,PLAYER083,CTRL-0090,ZCT1W-X4967894,2024-04-20,NONE,LOW,0.14,0.00,0.10,76,57.2,3.02,1.06
TEL-008149,PLAYER043,CTRL-0048,ZCT2E-W4231751,2024-04-21,NONE,LOW,0.12,0.03,0.06,81,37.3,3.02,1.06
TEL-008150,PLAYER579,CTRL-0655,ZCT1W-L4771940,2024-04-14,RIGHT_STICK_DRIFT,HIGH,0.73,0.66,0.15,72,83.1,3.02,1.06
TEL-008151,PLAYER791,CTRL-0905,ZCT1W-K7386601,2024-05-31,NONE,LOW,0.14,0.05,0.13,74,86.7,3.02,1.06
TEL-008152,PLAYER688,CTRL-0782,ZCT1W-J8482755,2024-05-19,NONE,LOW,0.14,0.03,0.05,69,119.6,3.02,1.06
TEL-008153,PLAYER594,CTRL-0673,ZCT2E-R3736881,2024-06-08,NONE,LOW,0.20,0.06,0.05,77,52.1,3.02,1.06
TEL-008154,PLAYER508,CTRL-0576,ZCT2E-Q5072535,2024-06-01,NONE,LOW,0.08,0.00,0.09,96,73.6,3.02,1.06
TEL-008155,PLAYER395,CTRL-0445,ZCT1W-B2237362,2024-04-08,RIGHT_STICK_DRIFT,MEDIUM,0.86,0.77,0.19,78,14.6,3.02,1.06
TEL-008156,PLAYER656,CTRL-0741,ZCT1W-N1805615,2024-04-28,NONE,LOW,0.06,0.00,0.14,91,96.2,3.02,1.06
TEL-008157,PLAYER543,CTRL-0615,ZCT2E-J7760181,2024-06-09,NONE,LOW,0.05,0.00,0.13,70,52.2,3.02,1.06
TEL-008158,PLAYER049,CTRL-0054,ZCT1W-D3948283,2024-04-16,NONE,LOW,0.15,0.00,0.02,79,118.9,3.02,1.06
TEL-008159,PLAYER027,CTRL-0029,ZCT1W-D2956687,2024-05-28,RIGHT_STICK_DRIFT,HIGH,0.75,0.55,0.07,84,86.9,3.02,1.06
TEL-008160,PLAYER043,CTRL-0048,ZCT2E-W4231751,2024-04-28,NONE,LOW,0.18,0.11,0.02,88,106.4,3.02,1.06
TEL-008161,PLAYER157,CTRL-0177,ZCT1W-U9116934,2024-05-18,RIGHT_STICK_DRIFT,HIGH,0.71,0.59,0.12,71,32.2,3.02,1.06
TEL-008162,PLAYER818,CTRL-0934,ZCT1W-G2591255,2024-04-08,NONE,LOW,0.19,0.02,0.05,71,53.7,3.02,1.06
TEL-008163,PLAYER430,CTRL-0486,ZCT1W-T5172556,2024-05-01,DISCONNECT_FIRMWARE,MEDIUM,0.19,0.13,0.47,90,32.7,3.00,1.06
TEL-008164,PLAYER900,CTRL-1033,ZCT2E-T1817300,2024-06-10,DISCONNECT_FIRMWARE,MEDIUM,0.15,0.04,0.51,90,99.3,3.00,1.06
TEL-008165,PLAYER631,CTRL-0713,ZCT1W-N1825678,2024-05-01,NONE,LOW,0.11,0.00,0.04,86,111.2,3.02,1.06
TEL-008166,PLAYER882,CTRL-1008,ZCT2E-X7842181,2024-05-21,RIGHT_STICK_MODULE,MEDIUM,0.49,0.43,0.11,79,93.6,3.02,1.06
TEL-008167,PLAYER219,CTRL-0244,ZCT2E-G7556539,2024-05-31,NONE,LOW,0.13,0.00,0.11,75,70.4,3.02,1.06
TEL-008168,PLAYER311,CTRL-0351,ZCT2E-P3485821,2024-05-26,NONE,LOW,0.07,0.00,0.14,83,81.1,3.02,1.06
TEL-008169,PLAYER566,CTRL-0642,ZCT1W-R4524641,2024-04-13,DISCONNECT_FIRMWARE,MEDIUM,0.15,0.04,0.55,89,117.0,3.00,1.06
TEL-008170,PLAYER491,CTRL-0555,ZCT1W-R6958480,2024-04-15,BATTERY_DEGRADATION,MEDIUM,0.18,0.03,0.21,85,87.6,3.02,1.06
TEL-008171,PLAYER206,CTRL-0231,ZCT2E-L3859017,2024-04-09,DISCONNECT_FIRMWARE,MEDIUM,0.07,0.00,0.70,79,80.2,3.01,1.06
TEL-008172,PLAYER680,CTRL-0770,ZCT2E-H9296866,2024-04-10,DISCONNECT_FIRMWARE,MEDIUM,0.16,0.04,0.73,71,29.6,3.00,1.06
TEL-008173,PLAYER233,CTRL-0260,ZCT2E-A2923507,2024-05-26,RIGHT_STICK_MODULE,MEDIUM,0.70,0.50,0.13,77,115.3,3.02,1.06
TEL-008174,PLAYER909,CTRL-1043,ZCT2E-R7733149,2024-04-17,RIGHT_STICK_DRIFT,HIGH,0.83,0.67,0.06,71,38.0,3.02,1.06
TEL-008175,PLAYER401,CTRL-0454,ZCT2E-R8363801,2024-04-21,NONE,LOW,0.18,0.01,0.04,75,39.3,3.02,1.06
TEL-008176,PLAYER888,CTRL-1015,ZCT2E-T7626337,2024-04-13,NONE,LOW,0.12,0.00,0.02,90,55.0,3.02,1.06
TEL-008177,PLAYER560,CTRL-0635,ZCT2E-F5108127,2024-04-15,RIGHT_STICK_DRIFT,HIGH,0.62,0.50,0.06,88,54.5,3.02,1.06
TEL-008178,PLAYER056,CTRL-0062,ZCT1W-K2458649,2024-06-05,NONE,LOW,0.08,0.00,0.02,81,13.1,3.02,1.06
TEL-008179,PLAYER490,CTRL-0553,ZCT2E-P4790986,2024-06-07,NONE,LOW,0.13,0.03,0.03,77,55.1,3.02,1.06
TEL-008180,PLAYER338,CTRL-0380,ZCT1W-H9280480,2024-04-29,DISCONNECT_FIRMWARE,MEDIUM,0.28,0.21,0.58,90,58.6,3.01,1.06
TEL-008181,PLAYER243,CTRL-0272,ZCT2E-K5608257,2024-06-03,RIGHT_STICK_DRIFT,MEDIUM,0.82,0.72,0.08,80,99.3,3.02,1.06
TEL-008182,PLAYER950,CTRL-1091,ZCT2E-L1347553,2024-06-04,NONE,LOW,0.04,0.00,0.15,85,82.4,3.02,1.06
TEL-008183,PLAYER864,CTRL-0988,ZCT2E-Q7555770,2024-05-02,NONE,LOW,0.21,0.09,0.12,93,79.9,3.02,1.06
TEL-008184,PLAYER891,CTRL-1018,ZCT1W-K5057290,2024-05-10,RIGHT_STICK_MODULE,MEDIUM,0.72,0.65,0.23,65,13.2,3.02,1.06
TEL-008185,PLAYER073,CTRL-0080,ZCT1W-R1115938,2024-05-12,NONE,LOW,0.16,0.02,0.06,88,99.2,3.02,1.06
TEL-008186,PLAYER878,CTRL-1002,ZCT2E-G4939600,2024-05-21,RIGHT_STICK_DRIFT,HIGH,0.70,0.61,0.17,86,27.5,3.02,1.06
TEL-008187,PLAYER386,CTRL-0435,ZCT2E-W9122764,2024-06-02,BATTERY_DEGRADATION,MEDIUM,0.10,0.00,0.30,62,95.0,3.02,1.06
TEL-008188,PLAYER795,CTRL-0909,ZCT2E-X2422629,2024-04-25,BATTERY_DEGRADATION,MEDIUM,0.28,0.12,0.16,60,112.2,3.02,1.06
TEL-008189,PLAYER597,CTRL-0676,ZCT2E-L9898627,2024-04-24,RIGHT_STICK_DRIFT,HIGH,0.80,0.74,0.13,90,78.1,3.02,1.06
TEL-008190,PLAYER908,CTRL-1042,ZCT2E-T8084267,2024-05-23,RIGHT_STICK_DRIFT,MEDIUM,0.89,0.75,0.12,69,37.9,3.02,1.06
TEL-008191,PLAYER028,CTRL-0030,ZCT1W-A9044647,2024-05-10,RIGHT_STICK_DRIFT,HIGH,0.63,0.51,0.06,74,30.9,3.02,1.06
TEL-008192,PLAYER063,CTRL-0069,ZCT1W-V8527132,2024-05-03,NONE,LOW,0.09,0.00,0.09,91,73.7,3.02,1.06
TEL-008193,PLAYER498,CTRL-0564,ZCT1W-A8365343,2024-05-02,NONE,LOW,0.04,0.00,0.09,85,56.8,3.02,1.06
TEL-008194,PLAYER738,CTRL-0842,ZCT2E-C4415979,2024-05-31,DISCONNECT_FIRMWARE,MEDIUM,0.26,0.21,0.67,75,61.0,3.01,1.06
TEL-008195,PLAYER719,CTRL-0818,ZCT1W-L8578729,2024-04-23,NONE,LOW,0.07,0.00,0.11,91,13.2,3.02,1.06
TEL-008196,PLAYER654,CTRL-0739,ZCT2E-X9722758,2024-06-08,RIGHT_STICK_MODULE,MEDIUM,0.66,0.57,0.14,88,11.3,3.02,1.06
TEL-008197,PLAYER281,CTRL-0317,ZCT1W-J6852648,2024-06-08,RIGHT_STICK_MODULE,MEDIUM,0.61,0.46,0.08,87,42.8,3.02,1.06
TEL-008198,PLAYER058,CTRL-0064,ZCT1W-F1963205,2024-05-31,NONE,LOW,0.14,0.03,0.04,87,63.8,3.02,1.06
TEL-008199,PLAYER833,CTRL-0953,ZCT1W-H1051224,2024-04-23,BATTERY_DEGRADATION,MEDIUM,0.36,0.29,0.19,54,35.8,3.02,1.06
TEL-008200,PLAYER221,CTRL-0246,ZCT2E-W8564486,2024-06-03,RIGHT_STICK_DRIFT,MEDIUM,0.65,0.57,0.09,93,80.5,3.02,1.06
TEL-008201,PLAYER971,CTRL-1116,ZCT2E-S7839706,2024-04-12,DISCONNECT_FIRMWARE,MEDIUM,0.06,0.00,0.79,92,41.5,3.01,1.06
TEL-008202,PLAYER008,CTRL-0009,ZCT1W-D7632241,2024-06-07,DISCONNECT_FIRMWARE,MEDIUM,0.13,0.05,0.61,78,11.3,2.98,1.06
TEL-008203,PLAYER822,CTRL-0940,ZCT2E-G7985116,2024-06-04,NONE,LOW,0.07,0.00,0.10,74,114.1,3.02,1.06
TEL-008204,PLAYER334,CTRL-0376,ZCT1W-K2254551,2024-05-27,NONE,LOW,0.14,0.00,0.07,88,78.0,3.02,1.06
TEL-008205,PLAYER910,CTRL-1044,ZCT1W-D1404486,2024-05-14,RIGHT_STICK_DRIFT,MEDIUM,0.85,0.77,0.10,81,97.5,3.02,1.06
TEL-008206,PLAYER897,CTRL-1028,ZCT2E-T2544323,2024-05-15,RIGHT_STICK_MODULE,MEDIUM,0.51,0.44,0.14,68,65.3,3.02,1.06
TEL-008207,PLAYER130,CTRL-0144,ZCT1W-R3844728,2024-05-21,NONE,LOW,0.20,0.10,0.11,72,116.7,3.02,1.06
TEL-008208,PLAYER858,CTRL-0981,ZCT1W-L5367811,2024-04-29,RIGHT_STICK_DRIFT,HIGH,0.93,0.80,0.15,91,96.4,3.02,1.06
TEL-008209,PLAYER960,CTRL-1103,ZCT2E-J4120898,2024-04-20,NONE,LOW,0.13,0.04,0.02,67,116.4,3.02,1.06
TEL-008210,PLAYER253,CTRL-0285,ZCT1W-X4454281,2024-05-20,DISCONNECT_FIRMWARE,MEDIUM,0.06,0.00,0.64,91,27.9,3.01,1.06
TEL-008211,PLAYER463,CTRL-0524,ZCT1W-R1004141,2024-05-13,NONE,LOW,0.10,0.00,0.10,91,78.6,3.02,1.06
TEL-008212,PLAYER757,CTRL-0865,ZCT1W-V3850704,2024-05-05,NONE,LOW,0.05,0.00,0.07,80,93.9,3.02,1.06
TEL-008213,PLAYER500,CTRL-0566,ZCT2E-V6668656,2024-04-18,NONE,LOW,0.18,0.07,0.06,78,45.9,3.02,1.06
TEL-008214,PLAYER361,CTRL-0408,ZCT1W-E1254735,2024-04-25,DISCONNECT_FIRMWARE,MEDIUM,0.28,0.21,0.69,69,40.2,3.01,1.06
TEL-008215,PLAYER707,CTRL-0805,ZCT2E-T1965457,2024-05-10,NONE,LOW,0.15,0.02,0.14,79,68.3,3.02,1.06
TEL-008216,PLAYER958,CTRL-1101,ZCT1W-C1839952,2024-04-14,DISCONNECT_FIRMWARE,MEDIUM,0.20,0.11,0.81,83,112.8,3.00,1.06
TEL-008217,PLAYER302,CTRL-0341,ZCT1W-G9661473,2024-04-30,NONE,LOW,0.06,0.00,0.03,95,23.5,3.02,1.06
TEL-008218,PLAYER635,CTRL-0718,ZCT1W-N8046664,2024-04-27,NONE,LOW,0.07,0.00,0.11,92,59.3,3.02,1.06
TEL-008219,PLAYER200,CTRL-0224,ZCT2E-S1547533,2024-05-08,RIGHT_STICK_MODULE,MEDIUM,0.49,0.39,0.22,96,57.2,3.02,1.06
TEL-008220,PLAYER170,CTRL-0191,ZCT2E-J8416290,2024-05-23,NONE,LOW,0.04,0.00,0.05,79,63.7,3.02,1.06
TEL-008221,PLAYER239,CTRL-0268,ZCT1W-D8596473,2024-04-11,RIGHT_STICK_DRIFT,HIGH,0.68,0.49,0.03,69,40.6,3.02,1.06
TEL-008222,PLAYER933,CTRL-1071,ZCT2E-M5121051,2024-06-05,NONE,LOW,0.04,0.00,0.04,94,88.5,3.02,1.06
TEL-008223,PLAYER503,CTRL-0570,ZCT2E-B2516637,2024-05-25,RIGHT_STICK_MODULE,MEDIUM,0.59,0.39,0.19,78,60.2,3.02,1.06
TEL-008224,PLAYER776,CTRL-0889,ZCT1W-M6293212,2024-05-05,NONE,LOW,0.05,0.00,0.05,86,87.8,3.02,1.06
TEL-008225,PLAYER313,CTRL-0353,ZCT2E-E8850178,2024-05-04,NONE,LOW,0.07,0.00,0.11,88,95.3,3.02,1.06
TEL-008226,PLAYER952,CTRL-1094,ZCT2E-J5173595,2024-04-12,NONE,LOW,0.19,0.08,0.02,93,55.9,3.02,1.06
TEL-008227,PLAYER211,CTRL-0236,ZCT1W-L4418568,2024-05-24,NONE,LOW,0.19,0.11,0.10,82,44.6,3.02,1.06
TEL-008228,PLAYER924,CTRL-1060,ZCT1W-E1670225,2024-04-15,NONE,LOW,0.18,0.04,0.01,92,103.0,3.02,1.06
TEL-008229,PLAYER882,CTRL-1008,ZCT2E-X7842181,2024-05-04,RIGHT_STICK_MODULE,MEDIUM,0.53,0.39,0.19,95,48.4,3.02,1.06
TEL-008230,PLAYER654,CTRL-0739,ZCT2E-X9722758,2024-06-10,RIGHT_STICK_MODULE,MEDIUM,0.51,0.37,0.20,71,48.1,3.02,1.06
TEL-008231,PLAYER276,CTRL-0312,ZCT2E-A6916088,2024-05-23,NONE,LOW,0.17,0.10,0.07,94,61.4,3.02,1.06
TEL-008232,PLAYER172,CTRL-0193,ZCT2E-V3163996,2024-05-12,BATTERY_DEGRADATION,MEDIUM,0.19,0.06,0.22,62,45.7,3.02,1.06
TEL-008233,PLAYER965,CTRL-1109,ZCT2E-S1347589,2024-05-05,RIGHT_STICK_DRIFT,HIGH,0.63,0.58,0.15,84,93.1,3.02,1.06
TEL-008234,PLAYER075,CTRL-0082,ZCT2E-F9999758,2024-04-21,RIGHT_STICK_DRIFT,HIGH,0.67,0.55,0.03,92,90.3,3.02,1.06
TEL-008235,PLAYER267,CTRL-0301,ZCT2E-H7787380,2024-06-05,DISCONNECT_FIRMWARE,MEDIUM,0.15,0.07,0.87,89,98.3,3.00,1.06
TEL-008236,PLAYER267,CTRL-0301,ZCT2E-H7787380,2024-04-25,DISCONNECT_FIRMWARE,MEDIUM,0.30,0.19,0.59,86,65.3,3.01,1.06
TEL-008237,PLAYER114,CTRL-0127,ZCT2E-W4458774,2024-04-25,DISCONNECT_FIRMWARE,MEDIUM,0.26,0.13,0.66,82,65.4,3.01,1.06
