session_id,player_id,controller_id,controller_serial,session_start_at,session_end_at,session_minutes,game_title,input_anomaly_count,disconnect_count,battery_start_percent,battery_end_percent
SESS-0028643,PLAYER978,CTRL-1126,ZCT2E-B9043979,2024-05-25T09:15:00Z,2024-05-25T10:33:00Z,78,Fortnite,18,6,81,64
SESS-0028644,PLAYER062,CTRL-0068,ZCT2E-T6789156,2024-05-30T06:30:00Z,2024-05-30T09:39:00Z,189,Fortnite,4,0,84,50
SESS-0028645,PLAYER337,CTRL-0379,ZCT1W-L1996431,2024-05-17T23:09:00Z,2024-05-18T01:31:00Z,142,Gran Turismo 7,2,1,61,48
SESS-0028646,PLAYER692,CTRL-0787,ZCT1W-N4391499,2024-04-21T22:59:00Z,2024-04-21T23:48:00Z,49,God of War Ragnarök,4,0,81,59
SESS-0028647,PLAYER946,CTRL-1087,ZCT1W-X6175674,2024-04-16T14:51:00Z,2024-04-16T18:21:00Z,210,Astro Bot,7,1,97,91
SESS-0028648,PLAYER527,CTRL-0597,ZCT1W-Q6446430,2024-04-18T17:30:00Z,2024-04-18T20:44:00Z,194,God of War Ragnarök,7,4,86,52
SESS-0028649,PLAYER923,CTRL-1059,ZCT2E-C8260198,2024-05-02T13:56:00Z,2024-05-02T15:17:00Z,81,The Last of Us Part I,16,1,86,65
SESS-0028650,PLAYER168,CTRL-0188,ZCT2E-T2462431,2024-06-06T01:55:00Z,2024-06-06T03:26:00Z,91,EA FC 24,3,0,64,41
SESS-0028651,PLAYER881,CTRL-1006,ZCT1W-L6818132,2024-04-11T18:04:00Z,2024-04-11T20:10:00Z,126,Spider-Man 2,0,0,72,58
SESS-0028652,PLAYER158,CTRL-0178,ZCT2E-A6983579,2024-04-26T19:37:00Z,2024-04-26T23:06:00Z,209,Gran Turismo 7,1,1,100,95
SESS-0028653,PLAYER486,CTRL-0549,ZCT1W-F6326787,2024-05-04T19:29:00Z,2024-05-04T23:29:00Z,240,Gran Turismo 7,2,0,75,51
SESS-0028654,PLAYER434,CTRL-0490,ZCT2E-C2283911,2024-05-21T11:51:00Z,2024-05-21T15:01:00Z,190,Helldivers 2,3,0,64,58
SESS-0028655,PLAYER033,CTRL-0036,ZCT2E-L3064357,2024-06-08T10:38:00Z,2024-06-08T13:12:00Z,154,Gran Turismo 7,7,1,63,49
SESS-0028656,PLAYER328,CTRL-0369,ZCT1W-E1087850,2024-04-20T13:05:00Z,2024-04-20T14:31:00Z,86,Helldivers 2,1,1,85,70
SESS-0028657,PLAYER532,CTRL-0603,ZCT1W-N9600542,2024-06-06T20:09:00Z,2024-06-06T22:58:00Z,169,The Last of Us Part I,2,1,96,86
SESS-0028658,PLAYER049,CTRL-0054,ZCT1W-D3948283,2024-05-12T01:51:00Z,2024-05-12T04:59:00Z,188,Fortnite,4,1,81,73
SESS-0028659,PLAYER610,CTRL-0689,ZCT1W-B6749416,2024-04-11T02:40:00Z,2024-04-11T03:58:00Z,78,Fortnite,2,1,90,80
SESS-0028660,PLAYER452,CTRL-0511,ZCT1W-E5868694,2024-04-21T23:44:00Z,2024-04-22T02:25:00Z,161,EA FC 24,1,0,91,63
SESS-0028661,PLAYER175,CTRL-0196,ZCT1W-T1133260,2024-04-19T22:10:00Z,2024-04-20T00:22:00Z,132,Astro Bot,6,0,82,48
SESS-0028662,PLAYER096,CTRL-0106,ZCT2E-H5629621,2024-05-09T09:26:00Z,2024-05-09T10:55:00Z,89,Helldivers 2,1,1,71,64
SESS-0028663,PLAYER884,CTRL-1010,ZCT1W-B6762197,2024-05-05T15:09:00Z,2024-05-05T17:16:00Z,127,Helldivers 2,4,1,100,72
SESS-0028664,PLAYER1000,CTRL-1150,ZCT2E-R1513307,2024-06-01T11:44:00Z,2024-06-01T13:04:00Z,80,Spider-Man 2,3,1,72,57
SESS-0028665,PLAYER895,CTRL-1024,ZCT1W-X9243207,2024-04-16T11:58:00Z,2024-04-16T13:47:00Z,109,Gran Turismo 7,2,1,89,73
SESS-0028666,PLAYER141,CTRL-0158,ZCT1W-D1999542,2024-05-22T14:28:00Z,2024-05-22T18:21:00Z,233,Fortnite,1,1,62,54
SESS-0028667,PLAYER951,CTRL-1092,ZCT2E-V4447207,2024-05-09T04:02:00Z,2024-05-09T07:38:00Z,216,Gran Turismo 7,0,0,93,73
SESS-0028668,PLAYER864,CTRL-0988,ZCT2E-Q7555770,2024-04-21T01:11:00Z,2024-04-21T03:38:00Z,147,Call of Duty,0,0,96,67
SESS-0028669,PLAYER621,CTRL-0702,ZCT1W-C8230086,2024-05-29T09:53:00Z,2024-05-29T10:39:00Z,46,Gran Turismo 7,0,0,73,49
SESS-0028670,PLAYER779,CTRL-0892,ZCT2E-J5184066,2024-04-12T15:21:00Z,2024-04-12T18:16:00Z,175,Call of Duty,0,1,89,81
SESS-0028671,PLAYER381,CTRL-0429,ZCT2E-T3034109,2024-04-21T19:40:00Z,2024-04-21T23:14:00Z,214,Street Fighter 6,17,1,61,34
SESS-0028672,PLAYER939,CTRL-1077,ZCT1W-E4038433,2024-05-31T05:36:00Z,2024-05-31T08:50:00Z,194,Fortnite,0,0,96,68
SESS-0028673,PLAYER966,CTRL-1111,ZCT2E-U5685491,2024-04-28T07:30:00Z,2024-04-28T10:00:00Z,150,Gran Turismo 7,4,1,66,45
SESS-0028674,PLAYER411,CTRL-0464,ZCT1W-T1597875,2024-04-10T21:39:00Z,2024-04-11T01:38:00Z,239,EA FC 24,17,2,62,54
SESS-0028675,PLAYER605,CTRL-0684,ZCT2E-K7265873,2024-04-30T18:26:00Z,2024-04-30T22:01:00Z,215,God of War Ragnarök,7,4,78,60
SESS-0028676,PLAYER260,CTRL-0294,ZCT2E-D2410406,2024-05-08T10:28:00Z,2024-05-08T13:31:00Z,183,God of War Ragnarök,19,4,75,66
SESS-0028677,PLAYER846,CTRL-0968,ZCT1W-C7045114,2024-04-10T22:11:00Z,2024-04-11T00:32:00Z,141,Call of Duty,3,0,73,45
SESS-0028678,PLAYER622,CTRL-0703,ZCT1W-W6543686,2024-05-27T06:20:00Z,2024-05-27T09:32:00Z,192,Street Fighter 6,0,1,60,26
SESS-0028679,PLAYER324,CTRL-0365,ZCT1W-L2806251,2024-05-28T22:00:00Z,2024-05-29T01:49:00Z,229,Astro Bot,19,1,87,68
SESS-0028680,PLAYER473,CTRL-0535,ZCT2E-S1218011,2024-05-23T10:56:00Z,2024-05-23T14:31:00Z,215,God of War Ragnarök,2,0,72,52
SESS-0028681,PLAYER711,CTRL-0809,ZCT1W-U9522069,2024-05-22T06:59:00Z,2024-05-22T08:47:00Z,108,Call of Duty,8,0,65,41
SESS-0028682,PLAYER423,CTRL-0478,ZCT2E-J6328751,2024-04-22T00:53:00Z,2024-04-22T03:45:00Z,172,Street Fighter 6,11,5,79,54
SESS-0028683,PLAYER244,CTRL-0275,ZCT2E-V2723751,2024-04-14T07:58:00Z,2024-04-14T09:30:00Z,92,Street Fighter 6,4,1,69,47
SESS-0028684,PLAYER812,CTRL-0927,ZCT2E-L8562950,2024-05-16T22:01:00Z,2024-05-17T00:18:00Z,137,Call of Duty,3,1,95,90
SESS-0028685,PLAYER677,CTRL-0766,ZCT2E-K3094878,2024-06-03T11:07:00Z,2024-06-03T14:16:00Z,189,EA FC 24,1,0,99,93
SESS-0028686,PLAYER575,CTRL-0651,ZCT1W-J7109621,2024-05-15T11:00:00Z,2024-05-15T12:40:00Z,100,The Last of Us Part I,19,0,69,48
SESS-0028687,PLAYER165,CTRL-0185,ZCT2E-Q3201130,2024-04-18T00:07:00Z,2024-04-18T02:11:00Z,124,God of War Ragnarök,14,0,89,83
SESS-0028688,PLAYER126,CTRL-0140,ZCT1W-A1747019,2024-06-03T18:02:00Z,2024-06-03T21:58:00Z,236,The Last of Us Part I,9,0,64,32
SESS-0028689,PLAYER857,CTRL-0980,ZCT2E-F4382050,2024-05-02T03:52:00Z,2024-05-02T06:36:00Z,164,Call of Duty,16,1,97,84
SESS-0028690,PLAYER121,CTRL-0134,ZCT1W-V2673190,2024-05-13T22:33:00Z,2024-05-13T23:27:00Z,54,Fortnite,2,5,63,45
SESS-0028691,PLAYER579,CTRL-0655,ZCT1W-L4771940,2024-05-21T20:11:00Z,2024-05-21T21:50:00Z,99,EA FC 24,14,1,89,74
SESS-0028692,PLAYER333,CTRL-0374,ZCT1W-D9367003,2024-05-03T00:31:00Z,2024-05-03T02:47:00Z,136,The Last of Us Part I,12,1,77,53
SESS-0028693,PLAYER274,CTRL-0310,ZCT1W-E2575550,2024-04-21T09:26:00Z,2024-04-21T10:13:00Z,47,Call of Duty,12,1,87,73
SESS-0028694,PLAYER965,CTRL-1109,ZCT2E-S1347589,2024-05-09T06:34:00Z,2024-05-09T08:01:00Z,87,Spider-Man 2,9,0,74,45
SESS-0028695,PLAYER824,CTRL-0942,ZCT1W-V3171442,2024-05-27T17:36:00Z,2024-05-27T21:32:00Z,236,Gran Turismo 7,3,0,66,46
SESS-0028696,PLAYER083,CTRL-0090,ZCT1W-X4967894,2024-06-03T15:56:00Z,2024-06-03T19:13:00Z,197,God of War Ragnarök,2,1,90,72
SESS-0028697,PLAYER966,CTRL-1111,ZCT2E-U5685491,2024-05-10T07:49:00Z,2024-05-10T11:25:00Z,216,Street Fighter 6,3,0,93,83
SESS-0028698,PLAYER172,CTRL-0193,ZCT2E-V3163996,2024-05-08T20:52:00Z,2024-05-09T00:37:00Z,225,Helldivers 2,16,1,60,43
SESS-0028699,PLAYER088,CTRL-0096,ZCT1W-J4224201,2024-05-14T10:46:00Z,2024-05-14T11:27:00Z,41,EA FC 24,1,0,77,53
SESS-0028700,PLAYER614,CTRL-0693,ZCT2E-A3356654,2024-06-08T01:14:00Z,2024-06-08T02:34:00Z,80,Astro Bot,3,0,81,53
SESS-0028701,PLAYER438,CTRL-0494,ZCT2E-P2561327,2024-05-22T00:59:00Z,2024-05-22T03:18:00Z,139,God of War Ragnarök,9,1,82,47
SESS-0028702,PLAYER279,CTRL-0315,ZCT2E-M4461265,2024-05-14T01:15:00Z,2024-05-14T03:21:00Z,126,Astro Bot,20,0,82,51
SESS-0028703,PLAYER895,CTRL-1024,ZCT1W-X9243207,2024-06-06T14:39:00Z,2024-06-06T16:09:00Z,90,Helldivers 2,1,0,74,43
SESS-0028704,PLAYER314,CTRL-0355,ZCT2E-S7553588,2024-05-18T21:15:00Z,2024-05-19T00:48:00Z,213,Helldivers 2,4,1,63,53
SESS-0028705,PLAYER865,CTRL-0989,ZCT2E-R5787252,2024-05-27T02:57:00Z,2024-05-27T03:46:00Z,49,Fortnite,1,0,92,63
SESS-0028706,PLAYER627,CTRL-0709,ZCT1W-T6847188,2024-06-05T05:47:00Z,2024-06-05T08:46:00Z,179,Spider-Man 2,11,5,71,60
SESS-0028707,PLAYER070,CTRL-0076,ZCT2E-V9191751,2024-05-11T11:50:00Z,2024-05-11T13:36:00Z,106,Astro Bot,1,1,61,33
SESS-0028708,PLAYER143,CTRL-0160,ZCT1W-H1937270,2024-04-10T10:24:00Z,2024-04-10T14:03:00Z,219,Call of Duty,6,1,60,33
SESS-0028709,PLAYER422,CTRL-0477,ZCT2E-J9514225,2024-04-29T08:20:00Z,2024-04-29T10:52:00Z,152,Call of Duty,2,0,74,44
SESS-0028710,PLAYER634,CTRL-0717,ZCT2E-R5282963,2024-05-16T22:49:00Z,2024-05-17T00:25:00Z,96,Fortnite,4,6,79,49
SESS-0028711,PLAYER697,CTRL-0793,ZCT2E-V2379281,2024-05-23T04:26:00Z,2024-05-23T08:16:00Z,230,Fortnite,6,0,90,63
SESS-0028712,PLAYER849,CTRL-0971,ZCT1W-Q3668591,2024-06-05T17:18:00Z,2024-06-05T20:36:00Z,198,Call of Duty,1,0,97,90
SESS-0028713,PLAYER594,CTRL-0672,ZCT2E-D4056477,2024-05-12T17:07:00Z,2024-05-12T19:24:00Z,137,Helldivers 2,4,1,78,53
SESS-0028714,PLAYER770,CTRL-0881,ZCT2E-B4345540,2024-05-17T19:20:00Z,2024-05-17T20:17:00Z,57,Gran Turismo 7,2,1,97,81
SESS-0028715,PLAYER683,CTRL-0775,ZCT2E-T7305252,2024-05-18T19:37:00Z,2024-05-18T21:54:00Z,137,Gran Turismo 7,19,2,90,79
SESS-0028716,PLAYER373,CTRL-0421,ZCT2E-D9573753,2024-04-09T03:42:00Z,2024-04-09T05:42:00Z,120,Astro Bot,0,0,91,72
SESS-0028717,PLAYER275,CTRL-0311,ZCT2E-M5317440,2024-05-02T03:05:00Z,2024-05-02T06:24:00Z,199,God of War Ragnarök,3,0,70,51
SESS-0028718,PLAYER234,CTRL-0263,ZCT2E-A6517512,2024-05-24T01:23:00Z,2024-05-24T02:05:00Z,42,Gran Turismo 7,2,1,95,82
SESS-0028719,PLAYER230,CTRL-0257,ZCT2E-V2804542,2024-04-17T22:59:00Z,2024-04-17T23:59:00Z,60,Gran Turismo 7,3,1,83,59
SESS-0028720,PLAYER423,CTRL-0478,ZCT2E-J6328751,2024-05-24T05:30:00Z,2024-05-24T06:19:00Z,49,Helldivers 2,15,4,73,48
SESS-0028721,PLAYER475,CTRL-0537,ZCT2E-J1960109,2024-04-14T20:19:00Z,2024-04-15T00:07:00Z,228,Fortnite,2,1,92,60
SESS-0028722,PLAYER633,CTRL-0716,ZCT2E-L7964689,2024-05-29T03:28:00Z,2024-05-29T05:23:00Z,115,Gran Turismo 7,2,0,86,70
SESS-0028723,PLAYER255,CTRL-0288,ZCT2E-K8617224,2024-05-24T15:37:00Z,2024-05-24T18:11:00Z,154,Street Fighter 6,8,1,62,40
SESS-0028724,PLAYER370,CTRL-0417,ZCT1W-H2920094,2024-05-09T10:00:00Z,2024-05-09T13:29:00Z,209,Astro Bot,18,1,66,34
SESS-0028725,PLAYER642,CTRL-0726,ZCT1W-A9347594,2024-06-07T18:08:00Z,2024-06-07T18:50:00Z,42,Spider-Man 2,17,1,79,49
SESS-0028726,PLAYER386,CTRL-0435,ZCT2E-W9122764,2024-04-13T20:03:00Z,2024-04-13T22:33:00Z,150,Street Fighter 6,18,0,60,33
SESS-0028727,PLAYER319,CTRL-0360,ZCT2E-C1753785,2024-05-20T12:21:00Z,2024-05-20T12:53:00Z,32,Gran Turismo 7,8,6,62,29
SESS-0028728,PLAYER707,CTRL-0804,ZCT2E-R8317957,2024-06-05T06:17:00Z,2024-06-05T10:01:00Z,224,Fortnite,3,1,72,56
SESS-0028729,PLAYER543,CTRL-0615,ZCT2E-J7760181,2024-05-20T15:55:00Z,2024-05-20T17:45:00Z,110,EA FC 24,0,1,75,64
SESS-0028730,PLAYER356,CTRL-0402,ZCT1W-N7453578,2024-05-01T18:13:00Z,2024-05-01T20:33:00Z,140,Street Fighter 6,0,1,96,72
SESS-0028731,PLAYER746,CTRL-0852,ZCT2E-X7680763,2024-04-25T11:50:00Z,2024-04-25T13:07:00Z,77,Astro Bot,4,1,77,59
SESS-0028732,PLAYER606,CTRL-0685,ZCT2E-L4346251,2024-04-14T03:10:00Z,2024-04-14T06:16:00Z,186,Gran Turismo 7,17,1,78,62
SESS-0028733,PLAYER199,CTRL-0223,ZCT1W-V7900127,2024-04-20T22:53:00Z,2024-04-21T02:00:00Z,187,EA FC 24,4,0,66,38
SESS-0028734,PLAYER537,CTRL-0608,ZCT2E-F5780038,2024-04-09T23:58:00Z,2024-04-10T02:12:00Z,134,Gran Turismo 7,12,0,76,58
SESS-0028735,PLAYER547,CTRL-0619,ZCT1W-K9233534,2024-04-27T08:23:00Z,2024-04-27T10:12:00Z,109,Street Fighter 6,1,0,87,72
SESS-0028736,PLAYER944,CTRL-1083,ZCT1W-F7430237,2024-05-01T17:43:00Z,2024-05-01T19:16:00Z,93,EA FC 24,4,1,71,52
SESS-0028737,PLAYER704,CTRL-0801,ZCT1W-T3160312,2024-06-01T08:01:00Z,2024-06-01T08:44:00Z,43,Fortnite,11,1,98,73
SESS-0028738,PLAYER850,CTRL-0972,ZCT1W-B1406431,2024-05-18T09:32:00Z,2024-05-18T12:39:00Z,187,Call of Duty,12,3,93,76
SESS-0028739,PLAYER757,CTRL-0865,ZCT1W-V3850704,2024-05-21T07:52:00Z,2024-05-21T10:37:00Z,165,Street Fighter 6,4,0,68,44
SESS-0028740,PLAYER281,CTRL-0317,ZCT1W-J6852648,2024-04-13T20:55:00Z,2024-04-13T21:35:00Z,40,Astro Bot,11,1,93,73
SESS-0028741,PLAYER622,CTRL-0703,ZCT1W-W6543686,2024-06-09T14:15:00Z,2024-06-09T18:09:00Z,234,Helldivers 2,3,0,79,51
SESS-0028742,PLAYER818,CTRL-0934,ZCT1W-G2591255,2024-04-26T20:33:00Z,2024-04-26T23:02:00Z,149,Helldivers 2,1,1,88,75
SESS-0028743,PLAYER679,CTRL-0769,ZCT2E-K4768723,2024-04-13T04:47:00Z,2024-04-13T08:22:00Z,215,Helldivers 2,4,1,90,58
SESS-0028744,PLAYER368,CTRL-0415,ZCT1W-Q4016609,2024-05-19T01:22:00Z,2024-05-19T02:49:00Z,87,Fortnite,2,5,89,54
SESS-0028745,PLAYER300,CTRL-0338,ZCT2E-E7760247,2024-05-25T21:27:00Z,2024-05-25T22:09:00Z,42,Gran Turismo 7,15,0,92,76
SESS-0028746,PLAYER806,CTRL-0920,ZCT1W-T4176691,2024-04-28T03:51:00Z,2024-04-28T05:38:00Z,107,Helldivers 2,0,1,64,58
SESS-0028747,PLAYER345,CTRL-0390,ZCT1W-A5193002,2024-04-23T20:03:00Z,2024-04-23T21:21:00Z,78,The Last of Us Part I,10,0,66,38
SESS-0028748,PLAYER782,CTRL-0895,ZCT2E-U4050662,2024-05-21T09:03:00Z,2024-05-21T13:00:00Z,237,Street Fighter 6,15,1,98,89
SESS-0028749,PLAYER503,CTRL-0570,ZCT2E-B2516637,2024-04-29T14:51:00Z,2024-04-29T17:29:00Z,158,Spider-Man 2,5,1,68,37
SESS-0028750,PLAYER628,CTRL-0710,ZCT2E-H4503204,2024-04-08T14:05:00Z,2024-04-08T17:53:00Z,228,Fortnite,0,1,86,74
SESS-0028751,PLAYER737,CTRL-0840,ZCT1W-S7221393,2024-06-09T06:39:00Z,2024-06-09T08:32:00Z,113,EA FC 24,2,0,81,75
SESS-0028752,PLAYER584,CTRL-0661,ZCT2E-F5111878,2024-04-21T01:44:00Z,2024-04-21T02:14:00Z,30,Gran Turismo 7,11,0,74,52
SESS-0028753,PLAYER289,CTRL-0325,ZCT2E-E6875686,2024-05-20T17:49:00Z,2024-05-20T18:29:00Z,40,Helldivers 2,2,0,96,85
SESS-0028754,PLAYER127,CTRL-0141,ZCT2E-D9582257,2024-06-03T14:14:00Z,2024-06-03T16:49:00Z,155,Helldivers 2,10,2,96,82
SESS-0028755,PLAYER150,CTRL-0169,ZCT1W-P3630678,2024-05-04T13:19:00Z,2024-05-04T14:58:00Z,99,Street Fighter 6,5,0,67,38
SESS-0028756,PLAYER219,CTRL-0244,ZCT2E-G7556539,2024-05-29T02:12:00Z,2024-05-29T04:36:00Z,144,God of War Ragnarök,1,0,75,64
SESS-0028757,PLAYER454,CTRL-0513,ZCT2E-E3755459,2024-04-27T12:56:00Z,2024-04-27T13:48:00Z,52,God of War Ragnarök,5,1,88,57
SESS-0028758,PLAYER469,CTRL-0531,ZCT2E-F1424388,2024-05-26T14:37:00Z,2024-05-26T15:54:00Z,77,Helldivers 2,0,0,85,75
SESS-0028759,PLAYER452,CTRL-0511,ZCT1W-E5868694,2024-05-22T08:22:00Z,2024-05-22T12:02:00Z,220,EA FC 24,1,0,70,52
SESS-0028760,PLAYER738,CTRL-0842,ZCT2E-C4415979,2024-05-29T14:44:00Z,2024-05-29T16:22:00Z,98,Fortnite,9,6,68,60
SESS-0028761,PLAYER423,CTRL-0478,ZCT2E-J6328751,2024-05-04T18:12:00Z,2024-05-04T20:34:00Z,142,Call of Duty,6,6,69,64
SESS-0028762,PLAYER308,CTRL-0348,ZCT1W-X5037972,2024-04-17T20:23:00Z,2024-04-17T23:17:00Z,174,Astro Bot,16,4,62,52
SESS-0028763,PLAYER595,CTRL-0674,ZCT2E-D8435634,2024-05-25T17:50:00Z,2024-05-25T21:23:00Z,213,The Last of Us Part I,2,0,74,43
SESS-0028764,PLAYER936,CTRL-1074,ZCT1W-G5275016,2024-05-11T10:04:00Z,2024-05-11T13:40:00Z,216,The Last of Us Part I,5,3,86,58
SESS-0028765,PLAYER623,CTRL-0704,ZCT2E-A7735482,2024-04-09T13:49:00Z,2024-04-09T17:13:00Z,204,Street Fighter 6,4,1,69,53
SESS-0028766,PLAYER989,CTRL-1138,ZCT1W-H8856881,2024-04-09T15:35:00Z,2024-04-09T19:25:00Z,230,Spider-Man 2,1,0,75,64
SESS-0028767,PLAYER216,CTRL-0241,ZCT1W-W1388238,2024-05-04T21:29:00Z,2024-05-05T00:49:00Z,200,Fortnite,18,0,90,56
SESS-0028768,PLAYER960,CTRL-1103,ZCT2E-J4120898,2024-04-11T07:34:00Z,2024-04-11T10:31:00Z,177,Street Fighter 6,2,1,76,67
SESS-0028769,PLAYER467,CTRL-0529,ZCT2E-E8335724,2024-06-05T09:52:00Z,2024-06-05T11:19:00Z,87,Spider-Man 2,4,0,82,70
SESS-0028770,PLAYER340,CTRL-0384,ZCT1W-A1928728,2024-04-09T06:16:00Z,2024-04-09T10:12:00Z,236,Street Fighter 6,12,1,96,91
SESS-0028771,PLAYER580,CTRL-0656,ZCT2E-V3006411,2024-05-25T21:09:00Z,2024-05-25T22:58:00Z,109,Call of Duty,11,1,65,30
SESS-0028772,PLAYER017,CTRL-0018,ZCT1W-T7606405,2024-05-23T07:46:00Z,2024-05-23T09:56:00Z,130,The Last of Us Part I,14,1,76,58
SESS-0028773,PLAYER836,CTRL-0956,ZCT1W-G9782909,2024-05-08T02:48:00Z,2024-05-08T06:10:00Z,202,Fortnite,6,6,95,90
SESS-0028774,PLAYER864,CTRL-0988,ZCT2E-Q7555770,2024-05-29T09:39:00Z,2024-05-29T11:29:00Z,110,Call of Duty,4,0,73,49
SESS-0028775,PLAYER869,CTRL-0993,ZCT2E-C5697262,2024-06-03T17:53:00Z,2024-06-03T21:05:00Z,192,God of War Ragnarök,9,1,94,73
SESS-0028776,PLAYER977,CTRL-1124,ZCT1W-W2699277,2024-04-24T12:09:00Z,2024-04-24T16:06:00Z,237,Helldivers 2,3,0,78,52
SESS-0028777,PLAYER412,CTRL-0465,ZCT1W-U7311740,2024-04-27T00:39:00Z,2024-04-27T03:36:00Z,177,Street Fighter 6,3,0,91,81
SESS-0028778,PLAYER459,CTRL-0518,ZCT1W-G5606698,2024-06-09T08:39:00Z,2024-06-09T10:13:00Z,94,Gran Turismo 7,4,1,84,74
SESS-0028779,PLAYER035,CTRL-0039,ZCT1W-H6043230,2024-05-19T13:14:00Z,2024-05-19T16:52:00Z,218,Gran Turismo 7,14,1,65,40
SESS-0028780,PLAYER273,CTRL-0309,ZCT1W-U5876441,2024-05-07T15:54:00Z,2024-05-07T18:03:00Z,129,The Last of Us Part I,18,6,65,44
SESS-0028781,PLAYER311,CTRL-0351,ZCT2E-P3485821,2024-04-09T12:41:00Z,2024-04-09T15:48:00Z,187,The Last of Us Part I,4,0,65,37
SESS-0028782,PLAYER243,CTRL-0272,ZCT2E-K5608257,2024-05-02T18:15:00Z,2024-05-02T21:44:00Z,209,Astro Bot,13,0,95,60
SESS-0028783,PLAYER819,CTRL-0936,ZCT2E-T5658522,2024-05-25T19:58:00Z,2024-05-25T23:08:00Z,190,The Last of Us Part I,1,0,82,53
SESS-0028784,PLAYER180,CTRL-0203,ZCT1W-L1525516,2024-04-15T05:04:00Z,2024-04-15T06:13:00Z,69,Spider-Man 2,4,1,79,61
SESS-0028785,PLAYER625,CTRL-0706,ZCT2E-H6479762,2024-05-23T16:50:00Z,2024-05-23T18:29:00Z,99,Call of Duty,3,0,92,75
SESS-0028786,PLAYER857,CTRL-0980,ZCT2E-F4382050,2024-06-05T00:17:00Z,2024-06-05T02:17:00Z,120,Helldivers 2,15,0,72,37
SESS-0028787,PLAYER745,CTRL-0851,ZCT1W-R2115690,2024-06-03T02:05:00Z,2024-06-03T02:54:00Z,49,Helldivers 2,2,0,98,72
SESS-0028788,PLAYER895,CTRL-1024,ZCT1W-X9243207,2024-05-25T01:14:00Z,2024-05-25T02:15:00Z,61,Astro Bot,2,1,80,72
SESS-0028789,PLAYER032,CTRL-0035,ZCT1W-X2968404,2024-04-25T20:30:00Z,2024-04-25T23:50:00Z,200,Call of Duty,19,5,91,58
SESS-0028790,PLAYER200,CTRL-0224,ZCT2E-S1547533,2024-04-21T00:20:00Z,2024-04-21T02:00:00Z,100,Astro Bot,16,1,61,45
SESS-0028791,PLAYER251,CTRL-0282,ZCT1W-S9851473,2024-05-28T20:24:00Z,2024-05-28T23:18:00Z,174,The Last of Us Part I,6,3,66,56
SESS-0028792,PLAYER056,CTRL-0062,ZCT1W-K2458649,2024-06-01T19:36:00Z,2024-06-01T22:28:00Z,172,Fortnite,1,0,98,75
SESS-0028793,PLAYER537,CTRL-0609,ZCT1W-P3177128,2024-05-30T00:03:00Z,2024-05-30T01:41:00Z,98,Astro Bot,20,1,99,90
SESS-0028794,PLAYER862,CTRL-0986,ZCT1W-K1207372,2024-05-12T16:10:00Z,2024-05-12T18:57:00Z,167,The Last of Us Part I,0,1,91,64
SESS-0028795,PLAYER421,CTRL-0476,ZCT1W-R9206984,2024-04-09T03:04:00Z,2024-04-09T06:54:00Z,230,Fortnite,5,4,78,70
SESS-0028796,PLAYER310,CTRL-0350,ZCT2E-N7472998,2024-04-24T20:01:00Z,2024-04-24T20:53:00Z,52,Call of Duty,6,0,75,62
SESS-0028797,PLAYER165,CTRL-0185,ZCT2E-Q3201130,2024-06-04T22:02:00Z,2024-06-05T01:46:00Z,224,Fortnite,20,0,81,51
SESS-0028798,PLAYER877,CTRL-1001,ZCT2E-R4400718,2024-04-15T22:37:00Z,2024-04-16T02:34:00Z,237,The Last of Us Part I,13,4,85,72
SESS-0028799,PLAYER861,CTRL-0985,ZCT2E-B4855572,2024-04-17T14:18:00Z,2024-04-17T14:53:00Z,35,Street Fighter 6,1,1,95,75
SESS-0028800,PLAYER684,CTRL-0777,ZCT1W-M8077121,2024-05-01T12:56:00Z,2024-05-01T14:07:00Z,71,The Last of Us Part I,2,0,60,38
SESS-0028801,PLAYER079,CTRL-0086,ZCT2E-B3689597,2024-05-26T23:45:00Z,2024-05-27T01:04:00Z,79,Fortnite,0,1,81,69
SESS-0028802,PLAYER867,CTRL-0991,ZCT2E-A6090988,2024-05-22T03:40:00Z,2024-05-22T06:11:00Z,151,Fortnite,0,1,82,61
SESS-0028803,PLAYER873,CTRL-0997,ZCT1W-Q5582437,2024-06-06T19:48:00Z,2024-06-06T22:53:00Z,185,EA FC 24,4,0,92,62
SESS-0028804,PLAYER068,CTRL-0074,ZCT2E-G1037485,2024-04-28T13:30:00Z,2024-04-28T14:16:00Z,46,EA FC 24,16,1,75,42
SESS-0028805,PLAYER959,CTRL-1102,ZCT2E-Q3500297,2024-06-01T18:17:00Z,2024-06-01T19:18:00Z,61,Helldivers 2,4,0,72,56
SESS-0028806,PLAYER517,CTRL-0586,ZCT1W-M2701295,2024-05-13T15:35:00Z,2024-05-13T18:10:00Z,155,Gran Turismo 7,14,3,93,72
SESS-0028807,PLAYER154,CTRL-0174,ZCT1W-M6628280,2024-04-26T16:47:00Z,2024-04-26T19:26:00Z,159,God of War Ragnarök,11,1,76,54
SESS-0028808,PLAYER723,CTRL-0824,ZCT2E-U3968364,2024-04-10T07:27:00Z,2024-04-10T09:32:00Z,125,Spider-Man 2,13,1,82,51
SESS-0028809,PLAYER694,CTRL-0790,ZCT2E-T3984802,2024-04-12T14:30:00Z,2024-04-12T15:31:00Z,61,EA FC 24,0,0,64,57
