controller_id,player_id,controller_serial,controller_model,product_code,purchase_date,registration_date,warranty_status,warranty_expiry_date,warranty_months,asset_status
CTRL-1085,PLAYER945,ZCT1W-P4707319,DualSense Wireless Controller,DS-STANDARD,2021-12-06,2022-01-03,OUT_OF_WARRANTY,2022-12-06,12,Purchased
CTRL-1086,PLAYER946,ZCT1W-H5688740,DualSense Edge Wireless Controller,DS-EDGE,2021-08-08,2021-08-08,OUT_OF_WARRANTY,2022-08-08,12,Purchased
CTRL-1087,PLAYER946,ZCT1W-X6175674,DualSense Edge Wireless Controller,DS-EDGE,2023-03-03,2023-03-17,OUT_OF_WARRANTY,2024-03-02,12,Purchased
CTRL-1088,PLAYER947,ZCT1W-H2683872,DualSense Wireless Controller,DS-STANDARD,2023-04-17,2023-05-09,OUT_OF_WARRANTY,2024-04-16,12,Purchased
CTRL-1089,PLAYER948,ZCT2E-Q3523050,DualSense Wireless Controller,DS-STANDARD,2023-02-27,2023-03-26,OUT_OF_WARRANTY,2024-02-27,12,Purchased
CTRL-1090,PLAYER949,ZCT2E-A5558760,DualSense Wireless Controller,DS-STANDARD,2023-10-04,2023-10-17,IN_WARRANTY,2024-10-03,12,Purchased
CTRL-1091,PLAYER950,ZCT2E-L1347553,DualSense Wireless Controller,DS-STANDARD,2023-03-06,2023-04-01,OUT_OF_WARRANTY,2024-03-05,12,Purchased
CTRL-1092,PLAYER951,ZCT2E-V4447207,DualSense Wireless Controller,DS-STANDARD,2021-06-08,2021-06-27,OUT_OF_WARRANTY,2022-06-08,12,Purchased
CTRL-1093,PLAYER952,ZCT2E-F7778101,DualSense Wireless Controller,DS-STANDARD,2022-10-06,2022-10-17,OUT_OF_WARRANTY,2023-10-06,12,Purchased
CTRL-1094,PLAYER952,ZCT2E-J5173595,DualSense Wireless Controller,DS-STANDARD,2022-04-18,2022-04-30,OUT_OF_WARRANTY,2023-04-18,12,Purchased
CTRL-1095,PLAYER953,ZCT2E-A5094863,DualSense Wireless Controller,DS-STANDARD,2021-05-13,2021-05-27,OUT_OF_WARRANTY,2022-05-13,12,Purchased
CTRL-1096,PLAYER954,ZCT1W-N6791229,DualSense Wireless Controller,DS-STANDARD,2021-02-11,2021-02-26,OUT_OF_WARRANTY,2022-02-11,12,Purchased
CTRL-1097,PLAYER955,ZCT2E-Q8115851,DualSense Wireless Controller,DS-STANDARD,2022-06-07,2022-06-18,OUT_OF_WARRANTY,2023-06-07,12,Purchased
CTRL-1098,PLAYER955,ZCT1W-J7150439,DualSense Wireless Controller,DS-STANDARD,2022-06-17,2022-07-02,OUT_OF_WARRANTY,2023-06-17,12,Purchased
CTRL-1099,PLAYER956,ZCT1W-F4676504,DualSense Wireless Controller,DS-STANDARD,2023-11-26,2023-12-15,IN_WARRANTY,2024-11-25,12,Purchased
CTRL-1100,PLAYER957,ZCT1W-B7399569,DualSense Wireless Controller,DS-STANDARD,2022-04-14,2022-04-16,OUT_OF_WARRANTY,2023-04-14,12,Purchased
CTRL-1101,PLAYER958,ZCT1W-C1839952,DualSense Wireless Controller,DS-STANDARD,2023-12-12,2024-01-10,IN_WARRANTY,2024-12-11,12,Purchased
CTRL-1102,PLAYER959,ZCT2E-Q3500297,DualSense Edge Wireless Controller,DS-EDGE,2022-08-24,2022-08-28,OUT_OF_WARRANTY,2023-08-24,12,Purchased
CTRL-1103,PLAYER960,ZCT2E-J4120898,DualSense Wireless Controller,DS-STANDARD,2022-10-01,2022-10-06,OUT_OF_WARRANTY,2023-10-01,12,Purchased
CTRL-1104,PLAYER960,ZCT1W-H2548050,DualSense Wireless Controller,DS-STANDARD,2021-12-27,2022-01-05,OUT_OF_WARRANTY,2022-12-27,12,Purchased
CTRL-1105,PLAYER961,ZCT2E-P3817334,DualSense Wireless Controller,DS-STANDARD,2022-02-05,2022-02-24,OUT_OF_WARRANTY,2023-02-05,12,Purchased
CTRL-1106,PLAYER962,ZCT1W-C2703060,DualSense Wireless Controller,DS-STANDARD,2022-01-02,2022-01-19,OUT_OF_WARRANTY,2023-01-02,12,Purchased
CTRL-1107,PLAYER963,ZCT1W-Q7189628,DualSense Wireless Controller,DS-STANDARD,2021-11-09,2021-11-26,OUT_OF_WARRANTY,2022-11-09,12,Purchased
CTRL-1108,PLAYER964,ZCT1W-H1146741,DualSense Wireless Controller,DS-STANDARD,2021-12-18,2022-01-11,OUT_OF_WARRANTY,2022-12-18,12,Purchased
CTRL-1109,PLAYER965,ZCT2E-S1347589,DualSense Wireless Controller,DS-STANDARD,2021-04-27,2021-05-09,OUT_OF_WARRANTY,2022-04-27,12,Purchased
CTRL-1110,PLAYER965,ZCT1W-F1811085,DualSense Wireless Controller,DS-STANDARD,2021-09-28,2021-10-05,OUT_OF_WARRANTY,2022-09-28,12,Purchased
CTRL-1111,PLAYER966,ZCT2E-U5685491,DualSense Wireless Controller,DS-STANDARD,2023-07-21,2023-07-26,IN_WARRANTY,2024-07-20,12,Purchased
CTRL-1112,PLAYER967,ZCT1W-H3719366,DualSense Wireless Controller,DS-STANDARD,2021-03-28,2021-03-30,OUT_OF_WARRANTY,2022-03-28,12,Purchased
CTRL-1113,PLAYER968,ZCT2E-E1009619,DualSense Wireless Controller,DS-STANDARD,2023-12-20,2024-01-14,IN_WARRANTY,2024-12-19,12,Purchased
CTRL-1114,PLAYER969,ZCT2E-X7627284,DualSense Wireless Controller,DS-STANDARD,2023-04-08,2023-05-06,OUT_OF_WARRANTY,2024-04-07,12,Purchased
CTRL-1115,PLAYER970,ZCT2E-W9718383,DualSense Wireless Controller,DS-STANDARD,2023-04-10,2023-05-04,OUT_OF_WARRANTY,2024-04-09,12,Purchased
CTRL-1116,PLAYER971,ZCT2E-S7839706,DualSense Wireless Controller,DS-STANDARD,2023-10-21,2023-10-25,IN_WARRANTY,2024-10-20,12,Purchased
CTRL-1117,PLAYER972,ZCT1W-G2231734,DualSense Wireless Controller,DS-STANDARD,2023-01-23,2023-02-18,OUT_OF_WARRANTY,2024-01-23,12,Purchased
CTRL-1118,PLAYER973,ZCT2E-D7919142,DualSense Wireless Controller,DS-STANDARD,2022-09-06,2022-09-17,OUT_OF_WARRANTY,2023-09-06,12,Purchased
CTRL-1119,PLAYER974,ZCT1W-L9174221,DualSense Wireless Controller,DS-STANDARD,2021-02-02,2021-02-08,OUT_OF_WARRANTY,2022-02-02,12,Purchased
CTRL-1120,PLAYER975,ZCT2E-W3469105,DualSense Wireless Controller,DS-STANDARD,2021-10-14,2021-11-03,OUT_OF_WARRANTY,2022-10-14,12,Purchased
CTRL-1121,PLAYER976,ZCT2E-N5101891,DualSense Wireless Controller,DS-STANDARD,2022-04-11,2022-05-09,OUT_OF_WARRANTY,2023-04-11,12,Purchased
CTRL-1122,PLAYER976,ZCT2E-J9166743,DualSense Wireless Controller,DS-STANDARD,2023-08-11,2023-08-22,IN_WARRANTY,2024-08-10,12,Purchased
CTRL-1123,PLAYER977,ZCT1W-Q3187985,DualSense Wireless Controller,DS-STANDARD,2021-04-16,2021-04-23,OUT_OF_WARRANTY,2022-04-16,12,Purchased
CTRL-1124,PLAYER977,ZCT1W-W2699277,DualSense Wireless Controller,DS-STANDARD,2021-04-19,2021-04-30,OUT_OF_WARRANTY,2022-04-19,12,Purchased
CTRL-1125,PLAYER978,ZCT2E-N8270949,DualSense Limited Edition Controller,DS-LIMITED,2022-08-26,2022-09-06,OUT_OF_WARRANTY,2023-08-26,12,Purchased
CTRL-1126,PLAYER978,ZCT2E-B9043979,DualSense Limited Edition Controller,DS-LIMITED,2022-11-10,2022-11-16,OUT_OF_WARRANTY,2023-11-10,12,Purchased
CTRL-1127,PLAYER979,ZCT2E-S3784101,DualSense Limited Edition Controller,DS-LIMITED,2021-07-27,2021-07-31,OUT_OF_WARRANTY,2022-07-27,12,Purchased
CTRL-1128,PLAYER980,ZCT2E-B1414120,DualSense Wireless Controller,DS-STANDARD,2023-12-04,2023-12-15,IN_WARRANTY,2024-12-03,12,Purchased
CTRL-1129,PLAYER981,ZCT1W-Q7768131,DualSense Wireless Controller,DS-STANDARD,2023-08-01,2023-08-12,IN_WARRANTY,2024-07-31,12,Purchased
CTRL-1130,PLAYER982,ZCT2E-K7173470,DualSense Limited Edition Controller,DS-LIMITED,2023-11-25,2023-12-13,IN_WARRANTY,2024-11-24,12,Purchased
CTRL-1131,PLAYER983,ZCT1W-Q9179175,DualSense Wireless Controller,DS-STANDARD,2023-11-19,2023-11-20,IN_WARRANTY,2024-11-18,12,Purchased
CTRL-1132,PLAYER984,ZCT1W-E7340529,DualSense Wireless Controller,DS-STANDARD,2023-06-20,2023-07-13,IN_WARRANTY,2024-06-19,12,Purchased
CTRL-1133,PLAYER985,ZCT2E-E3385908,DualSense Wireless Controller,DS-STANDARD,2022-02-07,2022-02-09,OUT_OF_WARRANTY,2023-02-07,12,Purchased
CTRL-1134,PLAYER985,ZCT2E-J7616924,DualSense Wireless Controller,DS-STANDARD,2021-04-01,2021-04-10,OUT_OF_WARRANTY,2022-04-01,12,Purchased
CTRL-1135,PLAYER986,ZCT1W-E4263058,DualSense Wireless Controller,DS-STANDARD,2022-02-01,2022-02-14,OUT_OF_WARRANTY,2023-02-01,12,Purchased
CTRL-1136,PLAYER987,ZCT1W-P5280671,DualSense Wireless Controller,DS-STANDARD,2022-03-08,2022-03-08,OUT_OF_WARRANTY,2023-03-08,12,Purchased
CTRL-1137,PLAYER988,ZCT1W-F1628491,DualSense Wireless Controller,DS-STANDARD,2023-09-16,2023-10-11,IN_WARRANTY,2024-09-15,12,Purchased
CTRL-1138,PLAYER989,ZCT1W-H8856881,DualSense Wireless Controller,DS-STANDARD,2021-12-06,2022-01-04,OUT_OF_WARRANTY,2022-12-06,12,Purchased
CTRL-1139,PLAYER990,ZCT2E-D2341666,DualSense Wireless Controller,DS-STANDARD,2022-12-03,2022-12-22,OUT_OF_WARRANTY,2023-12-03,12,Purchased
CTRL-1140,PLAYER991,ZCT2E-R5329920,DualSense Edge Wireless Controller,DS-EDGE,2022-11-09,2022-11-29,OUT_OF_WARRANTY,2023-11-09,12,Purchased
CTRL-1141,PLAYER992,ZCT2E-S3610506,DualSense Wireless Controller,DS-STANDARD,2023-12-02,2023-12-23,IN_WARRANTY,2024-12-01,12,Purchased
CTRL-1142,PLAYER993,ZCT2E-V5115393,DualSense Edge Wireless Controller,DS-EDGE,2022-04-09,2022-05-05,OUT_OF_WARRANTY,2023-04-09,12,Purchased
CTRL-1143,PLAYER994,ZCT1W-P9110038,DualSense Wireless Controller,DS-STANDARD,2023-11-09,2023-11-18,IN_WARRANTY,2024-11-08,12,Purchased
CTRL-1144,PLAYER995,ZCT2E-N1860445,DualSense Wireless Controller,DS-STANDARD,2022-09-08,2022-10-03,OUT_OF_WARRANTY,2023-09-08,12,Purchased
CTRL-1145,PLAYER996,ZCT2E-D3482557,DualSense Wireless Controller,DS-STANDARD,2022-03-25,2022-04-22,OUT_OF_WARRANTY,2023-03-25,12,Purchased
CTRL-1146,PLAYER997,ZCT1W-Q3571246,DualSense Wireless Controller,DS-STANDARD,2023-11-02,2023-11-13,IN_WARRANTY,2024-11-01,12,Purchased
CTRL-1147,PLAYER997,ZCT2E-N8034544,DualSense Wireless Controller,DS-STANDARD,2022-09-05,2022-09-07,OUT_OF_WARRANTY,2023-09-05,12,Purchased
CTRL-1148,PLAYER998,ZCT1W-F9072754,DualSense Edge Wireless Controller,DS-EDGE,2021-05-16,2021-06-09,OUT_OF_WARRANTY,2022-05-16,12,Purchased
CTRL-1149,PLAYER999,ZCT2E-B8308548,DualSense Wireless Controller,DS-STANDARD,2023-06-05,2023-06-09,OUT_OF_WARRANTY,2024-06-04,12,Purchased
CTRL-1150,PLAYER1000,ZCT2E-R1513307,DualSense Edge Wireless Controller,DS-EDGE,2022-11-15,2022-12-15,OUT_OF_WARRANTY,2023-11-15,12,Purchased
