External_Controller_ID__c,Name,SerialNumber,ProductCode,Player_ID__c,PurchaseDate,InstallDate,Warranty_Months__c,Warranty_Expiry_Date__c,Warranty_Status__c,Status
CTRL-1084,DualSense Wireless Controller,ZCT1W-C5525304,DS-STANDARD,PLAYER944,2021-09-13,2021-09-16,12,2022-09-13,OUT_OF_WARRANTY,Purchased
CTRL-1085,DualSense Wireless Controller,ZCT1W-P4707319,DS-STANDARD,PLAYER945,2021-12-06,2022-01-03,12,2022-12-06,OUT_OF_WARRANTY,Purchased
CTRL-1086,DualSense Edge Wireless Controller,ZCT1W-H5688740,DS-EDGE,PLAYER946,2021-08-08,2021-08-08,12,2022-08-08,OUT_OF_WARRANTY,Purchased
CTRL-1087,DualSense Edge Wireless Controller,ZCT1W-X6175674,DS-EDGE,PLAYER946,2023-03-03,2023-03-17,12,2024-03-02,OUT_OF_WARRANTY,Purchased
CTRL-1088,DualSense Wireless Controller,ZCT1W-H2683872,DS-STANDARD,PLAYER947,2023-04-17,2023-05-09,12,2024-04-16,OUT_OF_WARRANTY,Purchased
CTRL-1089,DualSense Wireless Controller,ZCT2E-Q3523050,DS-STANDARD,PLAYER948,2023-02-27,2023-03-26,12,2024-02-27,OUT_OF_WARRANTY,Purchased
CTRL-1090,DualSense Wireless Controller,ZCT2E-A5558760,DS-STANDARD,PLAYER949,2023-10-04,2023-10-17,12,2024-10-03,IN_WARRANTY,Purchased
CTRL-1091,DualSense Wireless Controller,ZCT2E-L1347553,DS-STANDARD,PLAYER950,2023-03-06,2023-04-01,12,2024-03-05,OUT_OF_WARRANTY,Purchased
CTRL-1092,DualSense Wireless Controller,ZCT2E-V4447207,DS-STANDARD,PLAYER951,2021-06-08,2021-06-27,12,2022-06-08,OUT_OF_WARRANTY,Purchased
CTRL-1093,DualSense Wireless Controller,ZCT2E-F7778101,DS-STANDARD,PLAYER952,2022-10-06,2022-10-17,12,2023-10-06,OUT_OF_WARRANTY,Purchased
CTRL-1094,DualSense Wireless Controller,ZCT2E-J5173595,DS-STANDARD,PLAYER952,2022-04-18,2022-04-30,12,2023-04-18,OUT_OF_WARRANTY,Purchased
CTRL-1095,DualSense Wireless Controller,ZCT2E-A5094863,DS-STANDARD,PLAYER953,2021-05-13,2021-05-27,12,2022-05-13,OUT_OF_WARRANTY,Purchased
CTRL-1096,DualSense Wireless Controller,ZCT1W-N6791229,DS-STANDARD,PLAYER954,2021-02-11,2021-02-26,12,2022-02-11,OUT_OF_WARRANTY,Purchased
CTRL-1097,DualSense Wireless Controller,ZCT2E-Q8115851,DS-STANDARD,PLAYER955,2022-06-07,2022-06-18,12,2023-06-07,OUT_OF_WARRANTY,Purchased
CTRL-1098,DualSense Wireless Controller,ZCT1W-J7150439,DS-STANDARD,PLAYER955,2022-06-17,2022-07-02,12,2023-06-17,OUT_OF_WARRANTY,Purchased
CTRL-1099,DualSense Wireless Controller,ZCT1W-F4676504,DS-STANDARD,PLAYER956,2023-11-26,2023-12-15,12,2024-11-25,IN_WARRANTY,Purchased
CTRL-1100,DualSense Wireless Controller,ZCT1W-B7399569,DS-STANDARD,PLAYER957,2022-04-14,2022-04-16,12,2023-04-14,OUT_OF_WARRANTY,Purchased
CTRL-1101,DualSense Wireless Controller,ZCT1W-C1839952,DS-STANDARD,PLAYER958,2023-12-12,2024-01-10,12,2024-12-11,IN_WARRANTY,Purchased
CTRL-1102,DualSense Edge Wireless Controller,ZCT2E-Q3500297,DS-EDGE,PLAYER959,2022-08-24,2022-08-28,12,2023-08-24,OUT_OF_WARRANTY,Purchased
CTRL-1103,DualSense Wireless Controller,ZCT2E-J4120898,DS-STANDARD,PLAYER960,2022-10-01,2022-10-06,12,2023-10-01,OUT_OF_WARRANTY,Purchased
CTRL-1104,DualSense Wireless Controller,ZCT1W-H2548050,DS-STANDARD,PLAYER960,2021-12-27,2022-01-05,12,2022-12-27,OUT_OF_WARRANTY,Purchased
CTRL-1105,DualSense Wireless Controller,ZCT2E-P3817334,DS-STANDARD,PLAYER961,2022-02-05,2022-02-24,12,2023-02-05,OUT_OF_WARRANTY,Purchased
CTRL-1106,DualSense Wireless Controller,ZCT1W-C2703060,DS-STANDARD,PLAYER962,2022-01-02,2022-01-19,12,2023-01-02,OUT_OF_WARRANTY,Purchased
CTRL-1107,DualSense Wireless Controller,ZCT1W-Q7189628,DS-STANDARD,PLAYER963,2021-11-09,2021-11-26,12,2022-11-09,OUT_OF_WARRANTY,Purchased
CTRL-1108,DualSense Wireless Controller,ZCT1W-H1146741,DS-STANDARD,PLAYER964,2021-12-18,2022-01-11,12,2022-12-18,OUT_OF_WARRANTY,Purchased
CTRL-1109,DualSense Wireless Controller,ZCT2E-S1347589,DS-STANDARD,PLAYER965,2021-04-27,2021-05-09,12,2022-04-27,OUT_OF_WARRANTY,Purchased
CTRL-1110,DualSense Wireless Controller,ZCT1W-F1811085,DS-STANDARD,PLAYER965,2021-09-28,2021-10-05,12,2022-09-28,OUT_OF_WARRANTY,Purchased
CTRL-1111,DualSense Wireless Controller,ZCT2E-U5685491,DS-STANDARD,PLAYER966,2023-07-21,2023-07-26,12,2024-07-20,IN_WARRANTY,Purchased
CTRL-1112,DualSense Wireless Controller,ZCT1W-H3719366,DS-STANDARD,PLAYER967,2021-03-28,2021-03-30,12,2022-03-28,OUT_OF_WARRANTY,Purchased
CTRL-1113,DualSense Wireless Controller,ZCT2E-E1009619,DS-STANDARD,PLAYER968,2023-12-20,2024-01-14,12,2024-12-19,IN_WARRANTY,Purchased
CTRL-1114,DualSense Wireless Controller,ZCT2E-X7627284,DS-STANDARD,PLAYER969,2023-04-08,2023-05-06,12,2024-04-07,OUT_OF_WARRANTY,Purchased
CTRL-1115,DualSense Wireless Controller,ZCT2E-W9718383,DS-STANDARD,PLAYER970,2023-04-10,2023-05-04,12,2024-04-09,OUT_OF_WARRANTY,Purchased
CTRL-1116,DualSense Wireless Controller,ZCT2E-S7839706,DS-STANDARD,PLAYER971,2023-10-21,2023-10-25,12,2024-10-20,IN_WARRANTY,Purchased
CTRL-1117,DualSense Wireless Controller,ZCT1W-G2231734,DS-STANDARD,PLAYER972,2023-01-23,2023-02-18,12,2024-01-23,OUT_OF_WARRANTY,Purchased
CTRL-1118,DualSense Wireless Controller,ZCT2E-D7919142,DS-STANDARD,PLAYER973,2022-09-06,2022-09-17,12,2023-09-06,OUT_OF_WARRANTY,Purchased
CTRL-1119,DualSense Wireless Controller,ZCT1W-L9174221,DS-STANDARD,PLAYER974,2021-02-02,2021-02-08,12,2022-02-02,OUT_OF_WARRANTY,Purchased
CTRL-1120,DualSense Wireless Controller,ZCT2E-W3469105,DS-STANDARD,PLAYER975,2021-10-14,2021-11-03,12,2022-10-14,OUT_OF_WARRANTY,Purchased
CTRL-1121,DualSense Wireless Controller,ZCT2E-N5101891,DS-STANDARD,PLAYER976,2022-04-11,2022-05-09,12,2023-04-11,OUT_OF_WARRANTY,Purchased
CTRL-1122,DualSense Wireless Controller,ZCT2E-J9166743,DS-STANDARD,PLAYER976,2023-08-11,2023-08-22,12,2024-08-10,IN_WARRANTY,Purchased
CTRL-1123,DualSense Wireless Controller,ZCT1W-Q3187985,DS-STANDARD,PLAYER977,2021-04-16,2021-04-23,12,2022-04-16,OUT_OF_WARRANTY,Purchased
CTRL-1124,DualSense Wireless Controller,ZCT1W-W2699277,DS-STANDARD,PLAYER977,2021-04-19,2021-04-30,12,2022-04-19,OUT_OF_WARRANTY,Purchased
CTRL-1125,DualSense Limited Edition Controller,ZCT2E-N8270949,DS-LIMITED,PLAYER978,2022-08-26,2022-09-06,12,2023-08-26,OUT_OF_WARRANTY,Purchased
CTRL-1126,DualSense Limited Edition Controller,ZCT2E-B9043979,DS-LIMITED,PLAYER978,2022-11-10,2022-11-16,12,2023-11-10,OUT_OF_WARRANTY,Purchased
CTRL-1127,DualSense Limited Edition Controller,ZCT2E-S3784101,DS-LIMITED,PLAYER979,2021-07-27,2021-07-31,12,2022-07-27,OUT_OF_WARRANTY,Purchased
CTRL-1128,DualSense Wireless Controller,ZCT2E-B1414120,DS-STANDARD,PLAYER980,2023-12-04,2023-12-15,12,2024-12-03,IN_WARRANTY,Purchased
CTRL-1129,DualSense Wireless Controller,ZCT1W-Q7768131,DS-STANDARD,PLAYER981,2023-08-01,2023-08-12,12,2024-07-31,IN_WARRANTY,Purchased
CTRL-1130,DualSense Limited Edition Controller,ZCT2E-K7173470,DS-LIMITED,PLAYER982,2023-11-25,2023-12-13,12,2024-11-24,IN_WARRANTY,Purchased
CTRL-1131,DualSense Wireless Controller,ZCT1W-Q9179175,DS-STANDARD,PLAYER983,2023-11-19,2023-11-20,12,2024-11-18,IN_WARRANTY,Purchased
CTRL-1132,DualSense Wireless Controller,ZCT1W-E7340529,DS-STANDARD,PLAYER984,2023-06-20,2023-07-13,12,2024-06-19,IN_WARRANTY,Purchased
CTRL-1133,DualSense Wireless Controller,ZCT2E-E3385908,DS-STANDARD,PLAYER985,2022-02-07,2022-02-09,12,2023-02-07,OUT_OF_WARRANTY,Purchased
CTRL-1134,DualSense Wireless Controller,ZCT2E-J7616924,DS-STANDARD,PLAYER985,2021-04-01,2021-04-10,12,2022-04-01,OUT_OF_WARRANTY,Purchased
CTRL-1135,DualSense Wireless Controller,ZCT1W-E4263058,DS-STANDARD,PLAYER986,2022-02-01,2022-02-14,12,2023-02-01,OUT_OF_WARRANTY,Purchased
CTRL-1136,DualSense Wireless Controller,ZCT1W-P5280671,DS-STANDARD,PLAYER987,2022-03-08,2022-03-08,12,2023-03-08,OUT_OF_WARRANTY,Purchased
CTRL-1137,DualSense Wireless Controller,ZCT1W-F1628491,DS-STANDARD,PLAYER988,2023-09-16,2023-10-11,12,2024-09-15,IN_WARRANTY,Purchased
CTRL-1138,DualSense Wireless Controller,ZCT1W-H8856881,DS-STANDARD,PLAYER989,2021-12-06,2022-01-04,12,2022-12-06,OUT_OF_WARRANTY,Purchased
CTRL-1139,DualSense Wireless Controller,ZCT2E-D2341666,DS-STANDARD,PLAYER990,2022-12-03,2022-12-22,12,2023-12-03,OUT_OF_WARRANTY,Purchased
CTRL-1140,DualSense Edge Wireless Controller,ZCT2E-R5329920,DS-EDGE,PLAYER991,2022-11-09,2022-11-29,12,2023-11-09,OUT_OF_WARRANTY,Purchased
CTRL-1141,DualSense Wireless Controller,ZCT2E-S3610506,DS-STANDARD,PLAYER992,2023-12-02,2023-12-23,12,2024-12-01,IN_WARRANTY,Purchased
CTRL-1142,DualSense Edge Wireless Controller,ZCT2E-V5115393,DS-EDGE,PLAYER993,2022-04-09,2022-05-05,12,2023-04-09,OUT_OF_WARRANTY,Purchased
CTRL-1143,DualSense Wireless Controller,ZCT1W-P9110038,DS-STANDARD,PLAYER994,2023-11-09,2023-11-18,12,2024-11-08,IN_WARRANTY,Purchased
CTRL-1144,DualSense Wireless Controller,ZCT2E-N1860445,DS-STANDARD,PLAYER995,2022-09-08,2022-10-03,12,2023-09-08,OUT_OF_WARRANTY,Purchased
CTRL-1145,DualSense Wireless Controller,ZCT2E-D3482557,DS-STANDARD,PLAYER996,2022-03-25,2022-04-22,12,2023-03-25,OUT_OF_WARRANTY,Purchased
CTRL-1146,DualSense Wireless Controller,ZCT1W-Q3571246,DS-STANDARD,PLAYER997,2023-11-02,2023-11-13,12,2024-11-01,IN_WARRANTY,Purchased
CTRL-1147,DualSense Wireless Controller,ZCT2E-N8034544,DS-STANDARD,PLAYER997,2022-09-05,2022-09-07,12,2023-09-05,OUT_OF_WARRANTY,Purchased
CTRL-1148,DualSense Edge Wireless Controller,ZCT1W-F9072754,DS-EDGE,PLAYER998,2021-05-16,2021-06-09,12,2022-05-16,OUT_OF_WARRANTY,Purchased
CTRL-1149,DualSense Wireless Controller,ZCT2E-B8308548,DS-STANDARD,PLAYER999,2023-06-05,2023-06-09,12,2024-06-04,OUT_OF_WARRANTY,Purchased
CTRL-1150,DualSense Edge Wireless Controller,ZCT2E-R1513307,DS-EDGE,PLAYER1000,2022-11-15,2022-12-15,12,2023-11-15,OUT_OF_WARRANTY,Purchased
